gene	p_ebm	n_pep	abun	l2fc	color
Actg1	0.14222173344537423	9	781.0259660605	0.07080251565969148	#C9C9C9
Actl6a	0.505630285143245	6	826.3146610768	-0.04422644906028036	#C9C9C9
Actl6b	0.28360444852214867	5	340.411039603	-0.08949159357939107	#C9C9C9
Actn1	0.4291170253589644	8	931.9486251648	0.03559294844475646	#C9C9C9
Actn2	0.07649696556048732	5	907.9799421521	-0.0014261490063035543	#C9C9C9
Actn3	0.12581032134534936	1	44.2190569246	0.15442425087398945	#C9C9C9
Actn4	0.8613963152476072	12	1492.1405091614	0.03514915530913113	#C9C9C9
Actr10	8.439042055512583e-4	7	816.2292698812	-0.20174584194891965	#FFCCCC
Actr1a	0.005478158966457936	5	728.7464952001	-0.23841871315094673	#FFCCCC
Actr1b	0.21423610893156914	5	420.941246481	-0.18102145158307406	#C9C9C9
Actr2	0.3320574916479677	6	405.1576403587	0.0809396818052248	#C9C9C9
Actr3	0.5770773423477981	7	591.4850693545	0.05952078873192304	#C9C9C9
Actr3b	0.8772647507381228	6	496.9492908073	0.02604159962537385	#C9C9C9
Actr5	0.2892720873014823	4	243.8780972598	-0.1342634348958552	#C9C9C9
Actr6	0.2563760850937499	7	477.3897482703	-0.12163461989040254	#C9C9C9
Actr8	0.26729123552255096	5	655.6645004563	-0.019452067473023513	#C9C9C9
Acvr1	0.5792498868366034	3	149.75058632399998	0.06606284124514318	#C9C9C9
Acvr1b	0.052068850999443535	4	349.006820576	0.15536337825065402	#C9C9C9
Acvr2a	0.41008676436372565	4	425.677839898	0.07931791026799556	#C9C9C9
Acy1	0.0011833570997657073	6	999.3943541615	-0.3196825820514503	#FFCCCC
Acyp1	0.004433119898069302	4	877.9789280686999	-0.1932269421305795	#FFCCCC
Acyp2	0.03322895562307113	5	265.6708563899	-0.12432116700885887	#FFCCCC
Ada	8.964872822838001e-4	5	360.7358995459	-0.2965381202691916	#FFCCCC
