inchi_key	conc	cells	nuclei	prp	gfp
TZUYDLKHNQUNKS-UHFFFAOYSA-N	6.32	GFP-GPI	468	-5.629326323	-6.777741689
GMGMDWSPSKXMJH-OAQYLSRUSA-N	6.32	GFP-GPI	422	2.388898997	-0.333192542
SXHHURZUIGDYAR-QGZVFWFLSA-N	6.32	GFP-GPI	259	-9.580042778	-11.55195865
QPKKAIMODKGHRH-UHFFFAOYSA-N	6.32	GFP-GPI	195	-9.42865955	-10.90799724
YZRLVRHBPHBXFV-KYJUHHDHSA-N	6.32	GFP-GPI	750	-1.015717806	0.452200848
STRAIBOPIVXLQO-UHFFFAOYSA-N	6.32	GFP-GPI	789	-5.5874673	-1.00969328
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	6.32	GFP-GPI	863	-0.296870858	1.489585455
JRSGZNKDLJKFKK-XMMPIXPASA-N	6.32	GFP-GPI	718	-0.054832416	-0.734181412
GNKXHXKTZQAERZ-UHFFFAOYSA-N	6.32	GFP-GPI	679	-0.057051132	-0.597653848
CEUMAXLRGBKFQP-UHFFFAOYSA-N	6.32	GFP-GPI	454	-10.29806757	-9.769037014
	NA	GFP-GPI	880	1.219485403	0.031954599
	NA	GFP-GPI	952	0.27676562	-12.43047627
UZIATSFXNVOVFE-OAHLLOKOSA-N	6.32	GFP-GPI	458	-3.440438261	-10.57819349
IYIGLWQQAMROOF-HHHXNRCGSA-N	6.32	GFP-GPI	482	-2.306614995	-2.460193459
BSQHKYLMKDAHEX-GOSISDBHSA-N	6.32	GFP-GPI	707	-1.085732898	-0.090697384
OONFNUWBHFSNBT-HXUWFJFHSA-N	6.32	GFP-GPI	874	4.739352976	0.047744805
TZUYDLKHNQUNKS-UHFFFAOYSA-N	6.32	GFP-GPI	488	-5.380701315	-6.19082418
GMGMDWSPSKXMJH-OAQYLSRUSA-N	6.32	GFP-GPI	423	-0.098304492	-2.822911633
SXHHURZUIGDYAR-QGZVFWFLSA-N	6.32	GFP-GPI	226	-11.03754575	-13.31558367
QPKKAIMODKGHRH-UHFFFAOYSA-N	6.32	GFP-GPI	194	-10.60627783	-8.603717205
YZRLVRHBPHBXFV-KYJUHHDHSA-N	6.32	GFP-GPI	735	-2.785603543	0.864058512
STRAIBOPIVXLQO-UHFFFAOYSA-N	6.32	GFP-GPI	667	-6.327657853	-2.00058602
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	6.32	GFP-GPI	722	-1.514105214	0.595468133
JRSGZNKDLJKFKK-XMMPIXPASA-N	6.32	GFP-GPI	617	-2.005606015	0.127083644
GNKXHXKTZQAERZ-UHFFFAOYSA-N	6.32	GFP-GPI	680	-0.963407353	0.653017979
CEUMAXLRGBKFQP-UHFFFAOYSA-N	6.32	GFP-GPI	478	-10.56100687	-10.01756296
	NA	GFP-GPI	816	1.050594751	0.276277444
	NA	GFP-GPI	976	0.001184636	-12.60454957
UZIATSFXNVOVFE-OAHLLOKOSA-N	1.99712	GFP-GPI	453	-4.017385637	-10.0695027
IYIGLWQQAMROOF-HHHXNRCGSA-N	1.99712	GFP-GPI	800	3.403921189	0.343124211
BSQHKYLMKDAHEX-GOSISDBHSA-N	1.99712	GFP-GPI	786	2.122365208	2.811616245
OONFNUWBHFSNBT-HXUWFJFHSA-N	1.99712	GFP-GPI	1045	1.541627259	2.319737767
TZUYDLKHNQUNKS-UHFFFAOYSA-N	1.99712	GFP-GPI	571	-2.278459094	-7.095581864
GMGMDWSPSKXMJH-OAQYLSRUSA-N	1.99712	GFP-GPI	821	0.857297012	0.822652494
SXHHURZUIGDYAR-QGZVFWFLSA-N	1.99712	GFP-GPI	138	-11.91371583	-12.46390095
QPKKAIMODKGHRH-UHFFFAOYSA-N	1.99712	GFP-GPI	421	3.203927781	-7.988111961
YZRLVRHBPHBXFV-KYJUHHDHSA-N	1.99712	GFP-GPI	934	0.822899519	0.975627468
STRAIBOPIVXLQO-UHFFFAOYSA-N	1.99712	GFP-GPI	827	-2.457527188	-0.030377613
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	1.99712	GFP-GPI	914	1.153566578	-0.112404166
JRSGZNKDLJKFKK-XMMPIXPASA-N	1.99712	GFP-GPI	872	0.922857635	1.443138085
GNKXHXKTZQAERZ-UHFFFAOYSA-N	1.99712	GFP-GPI	997	0.922926935	1.437458305
CEUMAXLRGBKFQP-UHFFFAOYSA-N	1.99712	GFP-GPI	612	-6.788810491	-7.737036849
	NA	GFP-GPI	922	-0.130301638	-0.714164039
	NA	GFP-GPI	1018	-0.047446677	-12.72059844
UZIATSFXNVOVFE-OAHLLOKOSA-N	1.99712	GFP-GPI	629	-4.500694565	-10.3583904
IYIGLWQQAMROOF-HHHXNRCGSA-N	1.99712	GFP-GPI	832	2.462128845	0.672303807
BSQHKYLMKDAHEX-GOSISDBHSA-N	1.99712	GFP-GPI	868	0.97199905	1.615615741
OONFNUWBHFSNBT-HXUWFJFHSA-N	1.99712	GFP-GPI	828	0.854480029	0.41486042
TZUYDLKHNQUNKS-UHFFFAOYSA-N	1.99712	GFP-GPI	465	-1.782155964	-6.924365284
GMGMDWSPSKXMJH-OAQYLSRUSA-N	1.99712	GFP-GPI	889	-0.300924225	0.281225151
SXHHURZUIGDYAR-QGZVFWFLSA-N	1.99712	GFP-GPI	157	-12.91422243	-13.49367045
QPKKAIMODKGHRH-UHFFFAOYSA-N	1.99712	GFP-GPI	441	2.151307601	-7.294216124
YZRLVRHBPHBXFV-KYJUHHDHSA-N	1.99712	GFP-GPI	921	0.059863511	0.454249261
STRAIBOPIVXLQO-UHFFFAOYSA-N	1.99712	GFP-GPI	961	-1.93744885	0.878409228
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	1.99712	GFP-GPI	1050	1.222579047	1.901562887
JRSGZNKDLJKFKK-XMMPIXPASA-N	1.99712	GFP-GPI	912	0.863804985	0.500058717
GNKXHXKTZQAERZ-UHFFFAOYSA-N	1.99712	GFP-GPI	966	0.143389961	-0.460037155
CEUMAXLRGBKFQP-UHFFFAOYSA-N	1.99712	GFP-GPI	683	-6.650540214	-7.532262692
	NA	GFP-GPI	965	-1.208961474	-1.532765242
	NA	GFP-GPI	1006	0.649609726	-12.60454957
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.63108992	GFP-GPI	698	-2.86825551	-8.818711538
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.63108992	GFP-GPI	817	2.262137834	1.708103943
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.63108992	GFP-GPI	787	1.320807023	1.594645472
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.63108992	GFP-GPI	904	0.66313316	0.200588074
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.63108992	GFP-GPI	508	-0.078870724	-4.879269747
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.63108992	GFP-GPI	997	1.74771662	1.39033399
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.63108992	GFP-GPI	765	3.346298429	-3.436297804
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.63108992	GFP-GPI	828	0.867094877	-0.229157661
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.63108992	GFP-GPI	1000	1.321115476	0.43238126
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.63108992	GFP-GPI	850	-0.991312743	-0.148923834
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.63108992	GFP-GPI	999	1.93572724	1.803861534
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.63108992	GFP-GPI	983	0.325276012	0.647476023
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.63108992	GFP-GPI	987	0.998197224	-0.176190105
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.63108992	GFP-GPI	913	-4.652244627	-7.016100339
	NA	GFP-GPI	1063	0.420233211	-0.120150009
	NA	GFP-GPI	997	0.633397392	-12.43047627
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.63108992	GFP-GPI	532	-4.10094071	-9.555155244
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.63108992	GFP-GPI	849	0.828345313	1.742723218
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.63108992	GFP-GPI	870	-2.191311152	-0.420506502
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.63108992	GFP-GPI	842	-0.398768856	0.378379022
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.63108992	GFP-GPI	490	-2.141846795	-3.324723033
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.63108992	GFP-GPI	876	-0.255520216	0.094341302
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.63108992	GFP-GPI	810	1.55253874	-2.861309981
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.63108992	GFP-GPI	821	-0.996072884	-0.750595152
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.63108992	GFP-GPI	994	-0.490832007	0.66440299
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.63108992	GFP-GPI	840	-0.99798878	0.379264102
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.63108992	GFP-GPI	968	-0.937285015	-0.481011602
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.63108992	GFP-GPI	972	0.615724373	-0.48038571
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.63108992	GFP-GPI	1031	-1.176888576	-0.361888518
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.63108992	GFP-GPI	805	-3.632227948	-6.760655717
	NA	GFP-GPI	1032	-0.450606814	0.723513557
	NA	GFP-GPI	933	0.50371455	-12.89467174
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.199424415	GFP-GPI	822	-0.985555474	-4.91998295
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.199424415	GFP-GPI	846	2.801766774	-0.726663736
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.199424415	GFP-GPI	807	0.996199455	-1.795877971
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.199424415	GFP-GPI	969	-0.454515722	1.708996015
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.199424415	GFP-GPI	700	-0.299979475	0.668756531
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.199424415	GFP-GPI	938	0.048084263	1.940788437
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.199424415	GFP-GPI	988	3.04582905	-1.497642654
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.199424415	GFP-GPI	1012	0.656847969	-0.011860602
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.199424415	GFP-GPI	942	0.745327515	-0.095838474
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.199424415	GFP-GPI	933	0.55501805	1.283138306
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.199424415	GFP-GPI	905	0.596899364	-1.025476035
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.199424415	GFP-GPI	972	2.039782477	2.308121875
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.199424415	GFP-GPI	985	0.140976892	-0.650739373
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.199424415	GFP-GPI	916	-0.768921617	-5.031311964
	NA	GFP-GPI	994	1.266999844	0.737023455
	NA	GFP-GPI	991	1.670875953	-12.89467174
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.199424415	GFP-GPI	738	-1.589884241	-5.394149661
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.199424415	GFP-GPI	857	1.830513626	0.169529721
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.199424415	GFP-GPI	887	0.268002832	-0.49958875
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.199424415	GFP-GPI	838	-1.364501149	-0.576816007
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.199424415	GFP-GPI	741	-1.45200389	-0.665251827
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.199424415	GFP-GPI	891	0.260323443	2.645546682
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.199424415	GFP-GPI	1109	2.708275142	-0.662567811
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.199424415	GFP-GPI	944	0.096046105	-0.227581168
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.199424415	GFP-GPI	979	-0.2550275	0.02431776
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.199424415	GFP-GPI	1020	-0.548183496	0.158354558
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.199424415	GFP-GPI	1002	0.18451044	2.146359923
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.199424415	GFP-GPI	880	0.551746792	-0.15765222
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.199424415	GFP-GPI	931	1.060588927	-0.093930713
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.199424415	GFP-GPI	952	-2.926857323	-5.281986525
	NA	GFP-GPI	1076	-0.8655986	0.055798408
	NA	GFP-GPI	951	0.957610926	-12.48850071
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.063018115	GFP-GPI	842	0.445194379	-3.500199509
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.063018115	GFP-GPI	844	2.007579015	0.568197521
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.063018115	GFP-GPI	903	-0.323139284	0.683443405
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.063018115	GFP-GPI	806	-0.524941164	1.147116704
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.063018115	GFP-GPI	814	0.241355032	-0.654372427
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.063018115	GFP-GPI	805	1.764773117	0.419356495
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.063018115	GFP-GPI	1033	0.433197594	-0.975623408
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.063018115	GFP-GPI	954	0.297410549	1.398433106
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.063018115	GFP-GPI	932	-0.43237709	-0.442887062
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.063018115	GFP-GPI	924	1.066587029	1.189979533
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.063018115	GFP-GPI	939	0.297803355	0.063378442
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.063018115	GFP-GPI	939	-0.200552453	0.633678572
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.063018115	GFP-GPI	890	0.296788065	2.49415775
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.063018115	GFP-GPI	911	-1.657125439	-2.122636389
	NA	GFP-GPI	970	1.166306879	1.035721979
	NA	GFP-GPI	1014	0.37402973	-13.1847939
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.063018115	GFP-GPI	775	-1.817209709	-3.099417537
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.063018115	GFP-GPI	884	0.314151328	2.331050798
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.063018115	GFP-GPI	826	-1.283933962	-0.678561675
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.063018115	GFP-GPI	903	-1.7966970309999999	0.235904509
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.063018115	GFP-GPI	847	-0.26363285	1.113721717
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.063018115	GFP-GPI	874	-1.781543711	0.318857152
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.063018115	GFP-GPI	939	0.723072435	0.014832079
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.063018115	GFP-GPI	863	-0.832765777	1.739664245
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.063018115	GFP-GPI	914	-0.843674021	0.732588772
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.063018115	GFP-GPI	965	-1.754862982	1.214731069
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.063018115	GFP-GPI	969	0.217354717	1.313972087
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.063018115	GFP-GPI	972	-1.222343655	0.286863559
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.063018115	GFP-GPI	1084	-0.635222812	-0.360388209
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.063018115	GFP-GPI	1116	-1.730942796	-2.553912703
	NA	GFP-GPI	952	0.906950936	-0.8334853
	NA	GFP-GPI	1046	-0.5661867	-13.24281833
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.019913724	GFP-GPI	866	-1.178344666	-2.366693485
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.019913724	GFP-GPI	672	-1.146031145	-0.542510407
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.019913724	GFP-GPI	713	-0.624653011	-0.750748945
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.019913724	GFP-GPI	894	-1.194703337	1.99768873
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.019913724	GFP-GPI	798	0.337760143	1.120203813
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.019913724	GFP-GPI	850	-0.770381054	0.292693575
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.019913724	GFP-GPI	846	-0.81925424	-0.563302649
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.019913724	GFP-GPI	914	-1.303130733	1.005999607
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.019913724	GFP-GPI	909	-0.665444877	2.241295681
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.019913724	GFP-GPI	863	-0.92876175	0.028568656
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.019913724	GFP-GPI	943	-1.619208218	-2.050427287
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.019913724	GFP-GPI	997	-0.730628119	0.513728258
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.019913724	GFP-GPI	947	0.428183278	-0.203780866
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.019913724	GFP-GPI	989	-0.527496428	-0.54998099
	NA	GFP-GPI	1045	-0.593921572	-0.662146543
	NA	GFP-GPI	877	-0.533764011	-13.64898936
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.019913724	GFP-GPI	713	-1.122235572	0.189439985
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.019913724	GFP-GPI	634	-0.463757347	-1.171663731
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.019913724	GFP-GPI	705	-0.764848165	-0.311206222
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.019913724	GFP-GPI	899	-1.526130944	1.296212771
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.019913724	GFP-GPI	936	-0.550393171	1.097455145
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.019913724	GFP-GPI	903	-1.544720853	-0.085801655
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.019913724	GFP-GPI	850	-0.663942551	1.032658227
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.019913724	GFP-GPI	883	-1.002752175	0.335720131
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.019913724	GFP-GPI	1001	0.504316503	-0.41756061
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.019913724	GFP-GPI	859	-0.675183073	-0.396629771
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.019913724	GFP-GPI	1037	-0.468333073	-0.396989094
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.019913724	GFP-GPI	1167	-1.594851057	0.15388212
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.019913724	GFP-GPI	1102	-0.671501662	0.103006639
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.019913724	GFP-GPI	964	-1.196946132	0.950217904
	NA	GFP-GPI	1036	-8.7e-4	0.796542362
	NA	GFP-GPI	911	-1.571243066	-13.47491607
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.006292737	GFP-GPI	546	-1.453113102	-0.264210315
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.006292737	GFP-GPI	764	-1.176578418	-0.015675354
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.006292737	GFP-GPI	694	-0.703641696	-0.834312743
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.006292737	GFP-GPI	708	0.853658207	1.655368191
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.006292737	GFP-GPI	754	-0.628430384	2.357182292
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.006292737	GFP-GPI	898	-1.142655249	1.367797327
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.006292737	GFP-GPI	821	-0.436131642	-0.303326815
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.006292737	GFP-GPI	885	-0.274591617	0.533464274
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.006292737	GFP-GPI	910	-0.952625018	0.034186386
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.006292737	GFP-GPI	847	-0.237547016	0.170282507
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.006292737	GFP-GPI	979	-0.567146212	-0.252683317
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.006292737	GFP-GPI	892	-1.43222519	0.396930764
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.006292737	GFP-GPI	924	0.920306402	-0.80687124
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.006292737	GFP-GPI	917	-0.340367297	0.806502322
	NA	GFP-GPI	946	-0.154690406	0.178282502
	NA	GFP-GPI	900	-0.857976556	-13.41689163
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.006292737	GFP-GPI	691	1.072390288	-0.495442291
IYIGLWQQAMROOF-HHHXNRCGSA-N	0.006292737	GFP-GPI	834	0.472725388	1.566807622
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.006292737	GFP-GPI	733	0.300480917	1.471268874
OONFNUWBHFSNBT-HXUWFJFHSA-N	0.006292737	GFP-GPI	839	0.511378615	0.332406028
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.006292737	GFP-GPI	729	0.911950321	1.250000611
GMGMDWSPSKXMJH-OAQYLSRUSA-N	0.006292737	GFP-GPI	785	1.063390425	0.687333584
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.006292737	GFP-GPI	785	-0.399263612	-1.08968323
QPKKAIMODKGHRH-UHFFFAOYSA-N	0.006292737	GFP-GPI	872	-0.385627775	-0.961548382
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.006292737	GFP-GPI	902	-0.095297541	0.778450061
STRAIBOPIVXLQO-UHFFFAOYSA-N	0.006292737	GFP-GPI	852	-0.72348922	1.409217886
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.006292737	GFP-GPI	908	-0.381794803	0.26906194
JRSGZNKDLJKFKK-XMMPIXPASA-N	0.006292737	GFP-GPI	923	0.065082607	0.488656441
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.006292737	GFP-GPI	1117	0.266994754	1.632739761
CEUMAXLRGBKFQP-UHFFFAOYSA-N	0.006292737	GFP-GPI	1029	-1.043079043	-0.061444237
	NA	GFP-GPI	877	0.675204179	-0.441432901
	NA	GFP-GPI	887	-2.154825252	-13.59096493
NEQSWPCDHDQINX-MRXNPFEDSA-N	20	GFP-GPI	602	-3.648408814	0.097563031
TXZRKKQUOSAZKF-UHFFFAOYSA-N	20	GFP-GPI	609	-2.2460512	1.429239476
GXWKSXUPEFVUOO-UHFFFAOYSA-N	20	GFP-GPI	509	-8.272655297	-2.479009695
KLSRELDSEJWOAS-UHFFFAOYSA-N	20	GFP-GPI	437	-8.807823688	2.61967655
JFUAWXPBHXKZGA-IBGZPJMESA-N	20	GFP-GPI	399	-10.48358128	1.81054718
NRJSHVPDELFHKB-UHFFFAOYSA-N	20	GFP-GPI	486	-5.656964752	0.243740306
OCBMECSFDVUYQN-ROUUACIJSA-N	20	GFP-GPI	840	0.662144294	1.877051814
WJUNQSYQHHIVFX-UHFFFAOYSA-N	20	GFP-GPI	243	-10.43022191	-7.121840352
RQVLGMREYUFLPQ-UHFFFAOYSA-N	20	GFP-GPI	259	-12.3238335	-5.942208705
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	20	GFP-GPI	467	0.702697406	-0.514223126
VOASEWXFCTZRDF-UHFFFAOYSA-N	20	GFP-GPI	262	-11.22749943	-4.39817686
KXSNSVDPSDYDHW-HXUWFJFHSA-N	20	GFP-GPI	702	7.973771197	0.061438249
CLGRAWDGLMENOD-UHFFFAOYSA-N	20	GFP-GPI	577	-4.830849088	-2.882162899
XYUYSDBKGVJSKN-UHFFFAOYSA-N	20	GFP-GPI	217	-13.51191982	-13.9214489
	NA	GFP-GPI	949	0.987655749	-0.312610542
	NA	GFP-GPI	922	0.244343426	-13.50392828
NEQSWPCDHDQINX-MRXNPFEDSA-N	20	GFP-GPI	553	-3.986062756	-1.740440823
TXZRKKQUOSAZKF-UHFFFAOYSA-N	20	GFP-GPI	791	-1.696300598	2.830109874
GXWKSXUPEFVUOO-UHFFFAOYSA-N	20	GFP-GPI	531	-8.295018942	-2.515624774
KLSRELDSEJWOAS-UHFFFAOYSA-N	20	GFP-GPI	471	-8.567669879	3.755168609
JFUAWXPBHXKZGA-IBGZPJMESA-N	20	GFP-GPI	461	-10.60480559	0.787353715
NRJSHVPDELFHKB-UHFFFAOYSA-N	20	GFP-GPI	493	-5.648823329	-0.488474649
OCBMECSFDVUYQN-ROUUACIJSA-N	20	GFP-GPI	889	1.146073922	4.923521016
WJUNQSYQHHIVFX-UHFFFAOYSA-N	20	GFP-GPI	204	-11.65589635	-7.651738529
RQVLGMREYUFLPQ-UHFFFAOYSA-N	20	GFP-GPI	252	-13.1089799	-9.04281992
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	20	GFP-GPI	546	0.385882776	-2.009795983
VOASEWXFCTZRDF-UHFFFAOYSA-N	20	GFP-GPI	280	-11.57450615	-4.315693195
KXSNSVDPSDYDHW-HXUWFJFHSA-N	20	GFP-GPI	709	6.540558397	0.877071586
CLGRAWDGLMENOD-UHFFFAOYSA-N	20	GFP-GPI	589	-5.432499079	-2.866693695
XYUYSDBKGVJSKN-UHFFFAOYSA-N	20	GFP-GPI	222	-13.45206208	-13.8709214
	NA	GFP-GPI	981	-1.024741504	0.287872508
	NA	GFP-GPI	1045	-1.344293642	-13.47491607
NEQSWPCDHDQINX-MRXNPFEDSA-N	6.32	GFP-GPI	717	-3.271453289	1.626770709
TXZRKKQUOSAZKF-UHFFFAOYSA-N	6.32	GFP-GPI	660	-0.513990169	1.838823355
GXWKSXUPEFVUOO-UHFFFAOYSA-N	6.32	GFP-GPI	637	-2.942398571	-0.824378324
KLSRELDSEJWOAS-UHFFFAOYSA-N	6.32	GFP-GPI	622	-5.868681137	-2.306721113
JFUAWXPBHXKZGA-IBGZPJMESA-N	6.32	GFP-GPI	693	-4.507721795	5.595029835
NRJSHVPDELFHKB-UHFFFAOYSA-N	6.32	GFP-GPI	670	-1.580831704	-0.405190593
OCBMECSFDVUYQN-ROUUACIJSA-N	6.32	GFP-GPI	906	-0.039794478	3.231834664
WJUNQSYQHHIVFX-UHFFFAOYSA-N	6.32	GFP-GPI	228	-11.18245696	-6.952749696
RQVLGMREYUFLPQ-UHFFFAOYSA-N	6.32	GFP-GPI	634	-2.953277949	-0.351379796
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	6.32	GFP-GPI	759	1.572495999	-1.553587539
VOASEWXFCTZRDF-UHFFFAOYSA-N	6.32	GFP-GPI	213	-11.25724803	-5.58009216
KXSNSVDPSDYDHW-HXUWFJFHSA-N	6.32	GFP-GPI	891	1.40773206	1.24540951
CLGRAWDGLMENOD-UHFFFAOYSA-N	6.32	GFP-GPI	669	-6.389115863	-4.421038633
XYUYSDBKGVJSKN-UHFFFAOYSA-N	6.32	GFP-GPI	696	-1.955026073	18.00110065
	NA	GFP-GPI	894	-0.876218244	-0.613874878
