WellsConcentration,inchi_key,single-cell hit for GFP,non-tox? for GFP,GFP.PrPko.count_ratio for GFP,membrane PrP-/GFP+ hit for GFP,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_71767115,venn_x_coord_71767115,venn_y_coord_71767115,venn_cat_1791869146,venn_x_coord_1791869146,venn_y_coord_1791869146
10,DDUHZTYCFQRHIY-RBHXEPJQSA-N,0,1,0.461899276002934,0,1.37198539695504,0.605867121182911,2.26057154352766,0.982276881295352,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,107912-37-8,Keratin 12 modulator,KRT12,CHEMBL562,441140,MoA public,441140,AD-94-FG94,,0.5,1,,0.2,0.5
10,FLKRMXAWABTWSH-UHFFFAOYSA-N,0,1,0.467312741511586,0,-0.173866353014745,-0.626709481498006,0.398767670540558,-0.414410102825135,NS(=O)(=O)N1CCCCC1,4108-90-1,"Carbonic anhydrase inhibitor;Angiogenesis Inhibitors;Apoptosis Inducers;Nicotinamide Phosphoribosyltransferase (NMPRTase) Inhibitors;""Carbonic anhydrase inhibitor;Angiogenesis Inhibitors;Apoptosis Inducers;Nicotinamide Phosphoribosyltransferase (NMPRTase) Inhibitors""",CA1,CHEMBL169370,276741,,,,,0.5,1,,0.2,0.5
10,VEFKMPXOOGXXSQ-UHFFFAOYSA-N,0,1,0.251825961384247,0,-0.381497905179131,-0.174307271982882,-0.301135688530444,-0.00455349945146544,Cc1ccc2c(c1)nc(N1CCNCC1)n2Cc1ccccc1,,5-HT3 Antagonists,HTR3B,CHEMBL294522,10614626,,,,,0.5,1,,0.2,0.5
10,GGUSQTSTQSHJAH-UHFFFAOYSA-N,0,1,-0.039280737838878,0,-0.949358457083821,-1.01693800730942,-0.527829045752563,-0.864375078773177,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,119431-25-3,NMDA Antagonists,GRIN1,CHEMBL28564,60703,MoA public,60703,VA-66-RO91,,0.5,1,,0.2,0.5
10,BOFQWVMAQOTZIW-UHFFFAOYSA-N,0,0,1.14290505785444,0,-6.73944343414567,-3.563533017809,-4.76178964308798,-2.71782303887914,,,,,,,MoA public,78118625,AB-53-AW00,,0.5,1,,0.2,0.5
10,DVQKEPFWUFUQBY-UHFFFAOYSA-N,1,1,42.7994168186925,1,-9.75421039995426,0.32076165370532,-11.8395672186702,0.317691318946992,O=C(Nc1ccc(-n2c(C(F)(F)F)nc3ccccc32)cc1)c1cccc(F)c1F,,TRPM4 Agonists;Cytokine Production Inhibitors,TRPM4,,59296651,MoA public,59296651,TA-25-KO99,ABC,4,4.5,AB,4,2.5
10,RZRWBKKAFHXNEQ-UHFFFAOYSA-N,0,1,0.28181350575235,0,-2.44724307339501,-1.34274552937672,-1.94313964639179,-1.4104575087564,CS(=O)(=O)c1ccccc1S(=O)(=O)NO,,"activation for sGC, oxidation of sulfides for others",ATP2A2,,52939580,,,,,0.5,1,,0.2,0.5
10,LYAUICDWKQJAGX-UHFFFAOYSA-N,1,1,52.6452418408333,1,-9.58333140946728,3.6140402010185,-11.9270290191307,2.31292968542346,,,,,,,MoA public,59739,GB-72-BR65,ABC,4,4.5,AB,4,2.5
10,NETXMUIMUZJUTB-UHFFFAOYSA-N,1,1,4.63135844313544,1,-7.30414151408526,-1.92630018897841,-6.68724194683054,-0.976189690459166,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,1044870-39-4,BRD2/3/4/T BET familiy inhibitor;APOA1 Expression Enhancers;BRD4 inhibitor,BRD4,CHEMBL2393130,135564749,,,,ABC,4,4.5,AB,4,2.5
10,UXCGGTCHSALBPY-UGSOOPFHSA-N,1,0,57.9646693207501,1,-10.1237262116301,3.86812073518214,-12.471261814158,3.35260413309326,C[C@H]1[C@H]2c3ccccc3Cc3ccccc3N2CN1C,124097-52-5,ADRA2B antagonist,ADRA2B,,124249,MoA public,124249,ME-64-LE18,ABC,4,4.5,AB,4,2.5
10,ZCURBFFRNVPIAS-CYBMUJFWSA-N,0,0,-0.337846641413826,0,-13.1261003398515,-10.8804207861905,-16.7964140834915,-12.3491335066387,CCCCCC(=O)N1C[C@@H](CCl)c2c1cc(O)c1ccccc21,1446715-27-0,covalent inhibitor of ALDH1A1,ALDH1A1,,71769973,,,,,0.5,1,,0.2,0.5
10,HZLAWYIBLZNRFZ-VXGBXAGGSA-N,1,0,61.8986841294075,1,-9.99218309500302,4.22831123535421,-12.2663010859724,3.49588315745196,O=C(O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)O,224624-80-0,Antiamyloidogenic Agents;Anti-Human Serum Amyloid P (Anti-SAP),APCS,CHEMBL25263,125516,MoA public,125516,KC-54-AS32,ABC,4,4.5,AB,4,2.5
10,KNVIUMWNYXDULF-UHFFFAOYSA-N,0,1,-0.565149322870019,0,2.48732702937346,3.46132701183951,1.64326014743987,3.23303460786173,COc1ccc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)cc1,,TRIM24/BRPF1/2 dual inhibitor;TRIM24/BRPF1B dual inhibitor,BRPF1,CHEMBL3769965,50796983,,,,,0.5,1,,0.2,0.5
10,PGGINYVNLNKQRD-UHFFFAOYSA-N,1,0,60.8826185210325,1,-10.1995039889181,6.04481181236593,-12.4166148765517,4.65639254915865,CN(c1ncnc2sc3c(c12)CCCC3)C1CC1,1356074-25-3,Known USP14 inhibitor,USP14,,56644389,MoA public,56644389,UC-68-LC67,ABC,4,4.5,AB,4,2.5
10,MBGGBVCUIVRRBF-UHFFFAOYSA-N,0,1,0.0609953367409328,0,-0.0180865111656358,0.280173234279892,0.106142064478332,0.208141326125942,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,57-96-5,URAT1 Inhibitors;OAT4 Inhibitors;Multidrug resistance-associated protein inhibitors,ABCC2,CHEMBL832,5342,MoA public,5342,TF-93-DT61,,0.5,1,,0.2,0.5
10,VHGCDTVCOLNTBX-QGZVFWFLSA-N,1,0,62.9169004072977,1,-9.88431233677113,4.60392713115783,-12.2168364340402,4.00162302623572,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1027094-45-6,Norepinephrine Transporter (NET) Inhibitors,SLC6A2,CHEMBL1702,54840,MoA public,54840,CD-73-QW55,ABC,4,4.5,AB,4,2.5
10,SILHYVDKGHXGBL-UHFFFAOYSA-N,0,1,0.356775506456373,0,-0.974446811662607,-0.363599582729975,-1.17495678031311,-0.433672267430502,Cc1c(F)cccc1CCCCOc1ccc(C#Cc2ccc(F)c3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,1232861-58-3,Dual CysLT1 and CysLT2 antagonist,CYSLTR1,CHEMBL3597634,46830962,,,,,0.5,1,,0.2,0.5
10,RESDJUDFKVEMNA-UHFFFAOYSA-N,1,1,24.3903335643406,0,-9.39677525072,-4.37185322540267,-10.9105732155687,-3.403698688093,COc1ccc(OC)c(-c2ccc3ncc4ncn(-c5ccccc5F)c4c3c2)c1,,RET inhibitor,RET,,11223290,,,,AB,4,6.2,A,2,2.5
10,SLUINPGXGFUMLL-UHFFFAOYSA-N,0,1,-0.769597778847789,0,-0.991796210758308,0.116950245798605,-0.687761197735832,0.244452181435829,O=C(O)c1ccccc1C(=O)Nc1ccc(-c2ccccc2)cc1,4727-31-5,Chondrogenesis activator,FLNA,CHEMBL3185782,2826191,,,,,0.5,1,,0.2,0.5
10,TVTXCJFHQKSQQM-LJQIRTBHSA-N,1,1,38.923102264384,1,-8.20271223327082,3.72231070323906,-10.6738517596147,3.1589357220551,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,1229705-06-9,Mdm2 p53-binding protein inhibitor,MDM2,CHEMBL2402737,53358942,MoA public,53358942,QB-01-CP97,ABC,4,4.5,AB,4,2.5
10,FSRBEBAWESSVKK-LJQANCHMSA-N,0,1,-0.439665868754615,0,0.518580149117298,-0.124651818292897,0.641373322432437,0.0962911439442611,C[C@@H](OC(=O)Nc1c(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)cnn1C)c1ccccc1,1396007-05-8,Lysophospholipid edg2 (LPA1) Receptor Antagonists,LPAR1,CHEMBL2182063,66553162,MoA public,66553162,HD-22-FY67,,0.5,1,,0.2,0.5
10,QVKGXWZEXPUJMY-AWEZNQCLSA-N,1,1,55.3667894078167,1,-9.66593058565037,3.48838039299246,-12.4538186194049,3.49458135881307,,,,,,,,,,ABC,4,4.5,AB,4,2.5
10,BGVCEGVSQDOGSB-UHFFFAOYSA-N,0,1,-0.583513373423431,0,0.572947475753833,-0.34139264818639,1.80342860077944,-0.209719965307438,COc1ccc2c(c1)CN(C)CCS2,1357476-46-0,Ryanodine receptor modulator;RyR1/FKBP12 Complex Stabilzer;Drugs Acting on Ryanodine Receptor (RyR) Channels,RYR1,CHEMBL2440854,24763624,MoA public,24763624,DB-77-LS35,,0.5,1,,0.2,0.5
10,WHXMKTBCFHIYNQ-SECBINFHSA-N,0,1,-0.0633431700145679,0,2.22833895126447,4.49232426340966,3.8854081899143,5.22873091848937,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,131741-08-7,Troponin C slow skeletal muscle stabilizer;Calcium sensitizer;K(ATP) Channel Activators;Nitric Oxide (NO) Production Inhibitors,KCNJ8,CHEMBL2051955,3033825,,,,,0.5,1,,0.2,0.5
10,MEICIUGVENCLKP-UHFFFAOYSA-N,0,1,1.28890057575206,0,0.822506271698668,1.37938586040752,1.03889225055684,1.4808856195278,COc1ccc(-c2c(C)oc3c(-n4nc(C)nc4C)c(C)nn23)c(C)c1,1207258-55-6,CRF-1 receptor antagonist;CRF1 Antagonists,CRHR1,,44816934,MoA public,44816934,JF-18-HL95,,0.5,1,,0.2,0.5
10,ZEGAKOAYQRABCU-UHFFFAOYSA-N,1,1,5.83974943715816,1,-4.23616523410216,-1.81364702225149,-5.08902213930218,-2.25539244126113,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)cc(C(F)(F)F)n2)CC1,,Protein Kinase C (PKC) Inhibitors;IL-2 Production Inhibitors,IL2,,,MoA public,,ZB-09-RC84,ABC,4,4.5,AB,4,2.5
10,CEKYOUIQCZPVSY-UHFFFAOYSA-N,0,0,4.36326326737361,0,-9.56163579158679,-8.99901948280796,-12.5461168279454,-10.5838085462987,COc1cc(-c2cnc(N)c(-c3nc4cc(F)ccc4[nH]3)n2)ccc1OCCN1CCCC1,1100094-16-3,HGFR (MET;c-Met) Inhibitors;AXL Kinase Inhibitors,AXL,,25166183,MoA public,25166183,RF-11-BF28,,0.5,1,,0.2,0.5
10,ZZUBHVMHNVYXRR-UHFFFAOYSA-N,0,0,4.34932725544648,0,-8.52344794690871,-5.56336187781437,-8.30188112992326,-4.11470125750269,Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,81267-65-4,"Apoptosis Inducers;Inhibitors of Signal Transduction Pathways;BIRC4 Expression Inhibitors;Sphingosine Kinase Inhibitors;Tumor NADH Oxidase (tNOX) Inhibitors;""Apoptosis Inducers;Inhibitors of Signal Transduction Pathways;BIRC4 Expression Inhibitors;Sphingosine Kinase Inhibitors;Tumor NADH Oxidase (tNOX) Inhibitors""",ENOX2,CHEMBL1957038,219100,,,,,0.5,1,,0.2,0.5
10,TXCIYDFKXAEUNM-UUWRZZSWSA-N,0,1,2.62374040261028,0,-1.60254201396207,0.545708174515874,-3.08626076135914,1.08673983295611,CN(C)CC[C@H](CSc1cccc(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,1274802-77-5,BCL2 gene inhibitor;Apoptosis Inducers,BCL2,,88540225,MoA public,88540225,TE-76-FI57,,0.5,1,,0.2,0.5
10,VSJKWCGYPAHWDS-FQEVSTJZSA-N,0,0,-2.30743611813109,0,5.88194171251825,0.9895212132487,14.9881284585686,1.3157025513964,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,72517-83-0,topoisomerase I,TOP1,CHEMBL65,24360,MoA public,24360,PB-83-SD28,,0.5,1,,0.2,0.5
10,LGEQQWMQCRIYKG-DOFZRALJSA-N,0,1,-0.78387435043845,0,0.241012757253544,0.0555548819184198,0.0538121660956463,0.360033541130565,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,94421-68-8,Cannabinoid CB1 Agonists;TRPV1 (Vanilloid VR1 Receptor) Agonists;K(V)4.3 Channel Blocker,CNR1,CHEMBL15848,5281969,MoA public,5281969,WB-20-UX23,,0.5,1,,0.2,0.5
10,YUCMWAUBTFDJIZ-CTYIDZIISA-N,1,0,18.8478984933983,0,-12.3348502792392,-10.6860705962797,-16.2825255059897,-11.9563131583487,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CC[C@H](O)CC3)nc21,,Tyrosine Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Protein Kinase C (PKC) Inhibitors,CDK1,CHEMBL177138,,MoA public,21988329,WB-48-EF24,AB,4,6.2,A,2,2.5
10,TYLTZPAGUBOPCU-UHFFFAOYSA-N,0,1,1.31340856905819,0,0.041445598975464,1.19949327983385,-0.738057550204892,1.70765412553142,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,,Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors,PIK3CD,CHEMBL1213085,135566371,MoA public,,LF-92-IK63,,0.5,1,,0.2,0.5
10,JKGFOIGGPUTHIY-UHFFFAOYSA-N,0,1,1.46534309005405,0,-1.30174716186307,-1.40690597471115,-1.85425658521885,-1.24508312489335,CC1(C)Cc2c(c(N3CCOCC3)nc3sc4c(NCc5cccnc5)ncnc4c23)CO1,848057-26-1,Phosphodiesterase PDE4A Inhibitors;Phosphodiesterase PDE4B Inhibitors;Phosphodiesterase PDE4D Inhibitors,PDE4A,CHEMBL1257422,4254532,MoA public,4254532,LE-41-QT17,,0.5,1,,0.2,0.5
10,UJVLDDZCTMKXJK-WNHSNXHDSA-N,0,1,4.30526615779965,0,-4.54353064296979,-2.6613253505294,-4.37882612841534,-3.16756920856957,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,154738-42-8,Mineralocorticoid Receptor (MR) Antagonists,NR3C2,CHEMBL1463345,13789,MoA public,13789,SC-69-CD42,,0.5,1,,0.2,0.5
10,BZKPWHYZMXOIDC-UHFFFAOYSA-N,0,1,0.607316666723455,0,-2.11802801591275,-1.65089604187825,-2.6942907920155,-1.37982339382257,CC(=O)Nc1nnc(S(N)(=O)=O)s1,124442-28-0,Carbonic Anhydrase Type II Inhibitors;Carbonic Anhydrase Type XIII Inhibitors;Carbonic Anhydrase Type VI Inhibitors;Carbonic Anhydrase Type XIV Inhibitors;Carbonic Anhydrase Type XV Inhibitors,AQP4,CHEMBL20,1986,MoA public,1986,YF-98-DS55,,0.5,1,,0.2,0.5
10,HSNUXANXVHLGQT-HXUWFJFHSA-O,0,1,-0.462341948394646,0,-0.846626361571704,-0.404808481026326,-0.790848107867628,-0.285115540193715,CCCCCCCCCCCCCCOP(=O)(O)O[C@H](CC(=O)O)C[N+](C)(C)C,,Carnitine O-Palmitoyltransferase 1 (CPT-1) Inhibitors,CPT1A,,9954768,MoA public,9954768,GA-35-DT42,,0.5,1,,0.2,0.5
10,IWCWQNVIUXZOMJ-MISYRCLQSA-N,0,1,0.014036971062908,0,-0.322015986259183,0.226024334582952,-1.44608584103462,0.0301642200027479,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,33159-27-2,"Urease Inhibitors;Mucin Production, Enhancers",NOXO1,CHEMBL2104585,65781,MoA public,65781,QB-42-ET79,,0.5,1,,0.2,0.5
10,BOBBYBHJYYJHHQ-UHFFFAOYSA-N,0,1,-0.136246798284113,0,2.284722041973,0.464301443508685,1.24824199991271,0.910663339539089,CC(C)(C)c1nc2[nH]c(=S)[nH]c(=O)c2cc1-c1ccc(Cl)cc1,,TRPV1 (Vanilloid VR1 Receptor) Antagonists,TRPV1,CHEMBL382592,9950097,MoA public,9950097,ZC-94-HW20,,0.5,1,,0.2,0.5
10,DHKKONBXGAAFTB-OTYYAQKOSA-N,0,1,-1.37004164898769,0,0.230295011189154,0.492281825717262,0.597663253909278,1.8429657776838,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O,579-23-7,TNF Expression Inhibitors;Antiinflammatory Drugs;Breast Cancer-Resistant Protein (BCRP;ABCG2) Inhibitors,ABCG2,CHEMBL17205,1550234,MoA public,1550234,AC-55-CK61,,0.5,1,,0.2,0.5
10,IDINUJSAMVOPCM-UHFFFAOYSA-N,1,1,4.86882276120737,1,-3.54232683460046,-1.31200822589107,-4.69952440197102,-1.55224707687535,,,,,,,MoA public,55361,UF-41-EO59,ABC,4,4.5,AB,4,2.5
10,JACAAXNEHGBPOQ-LLVKDONJSA-N,0,1,2.00024003948067,0,-0.237941502597731,0.230531551014094,-1.31315050068859,0.0631098017269459,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2C[C@H]1C)OCO3,161832-65-1,AMPA Non-Competitive Antagonists;Kainate Antagonists,GRIA1,CHEMBL61872,164509,,,,,0.5,1,,0.2,0.5
10,AOJMWYPUZRQUTK-PWRODBHTSA-N,0,1,0.060043845187327,0,-0.393821450813132,0.491323375604459,-0.899013949113783,0.2198421214073,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)C1,1093954-96-1,Renin Inhibitors,REN,CHEMBL3318943,25143367,MoA public,25143367,OE-99-HO49,,0.5,1,,0.2,0.5
10,AUGQEEXBDZWUJY-NMAPUUFXSA-N,0,0,-2.86196050800982,0,-12.3105546781746,-10.5667013383092,-16.264509938927,-11.9728197791718,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2,109547-11-7,Apoptosis Inducers;Translation inhibitor;SGLT-1 expression Inhibitors,SLC5A1,CHEMBL433680,15571694,,,,,0.5,1,,0.2,0.5
10,FFGPTBGBLSHEPO-UHFFFAOYSA-N,0,1,0.419985259569845,0,0.316543080773971,0.851429010335553,0.174137131271701,0.569231279613667,NC(=O)N1c2ccccc2C=Cc2ccccc21,298-46-4,Sodium Channel  Blockers,SCN5A,CHEMBL108,2554,MoA public,2554,TA-99-XE80,,0.5,1,,0.2,0.5
10,QMGUOJYZJKLOLH-UHFFFAOYSA-N,0,1,2.46834430652043,0,-4.93596402306212,-4.20303706619272,-4.36548974023181,-4.73128724916651,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,133052-90-1,CDK4/Cyclin D1 Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Dardarin) Inhibitors;Protein Kinase C (PKC) Inhibitors,CCND1,CHEMBL7463,2396,MoA public,2396,TC-88-RT53,,0.5,1,,0.2,0.5
10,DSLPMJSGSBLWRE-UHFFFAOYSA-N,0,1,-1.36139632164278,0,4.68949060665888,0.334075958200964,4.31956690113846,-0.102216568547755,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,288628-05-7,Carbonic Anhydrase Type II Inhibitors;Steryl Sulfatase Inhibitors,STS,CHEMBL286738,5287541,MoA public,5287541,CF-15-FD69,,0.5,1,,0.2,0.5
10,AYYCFGDXLUPJAQ-UHFFFAOYSA-N,0,1,-0.508222811555247,0,1.63679159652603,0.0263511351092738,1.60724922610577,0.355967172086966,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,1348935-37-4,5-HT1A Receptor Antagonists;alpha1D-Adrenoceptor Antagonists,ADRA1D,CHEMBL1256934,2419,MoA public,2419,VD-38-CM31,,0.5,1,,0.2,0.5
10,MJDJFIONJBJENE-UHFFFAOYSA-N,0,1,-1.26676144327938,0,0.023288434011216,-1.80011588585645,0.30153613868453,-1.79941246976965,N#Cc1ccc(-c2ccc(OCCN(O)C=O)cc2)cc1,,,MMP11,CHEMBL36615,21699977,MoA public,21699977,HB-36-FN80,,0.5,1,,0.2,0.5
10,QGQFNQWZHHSZIC-UHFFFAOYSA-N,0,1,-0.137684097095451,0,-0.197830467665593,-0.102183055929916,-0.763241608179926,-0.178845608599679,Cc1[nH]c(CO)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Cl,958457-44-8,"""P. falciparum Cytochrome b-c1 Complex (Complex III subunit 3) Inhibitors;Electron Transport Chain Inhibitors"";P. falciparum Cytochrome b-c1 Complex (Complex III subunit 3) Inhibitors;Electron Transport Chain Inhibitors",UQCRC1,CHEMBL1649745,23651142,MoA public,23651142,KF-73-PY04,,0.5,1,,0.2,0.5
10,UDMBCSSLTHHNCD-KQYNXXCUSA-N,0,1,-0.238762717934176,0,0.624207629494319,0.0516644451085431,1.00200259058686,-0.205211202237469,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,13270-66-1,"nucleotide;AMPK activator;""nucleotide;AMPK activator""",PRKAG1,CHEMBL1315633,6083,MoA public,6083,CD-85-WD44,,0.5,1,,0.2,0.5
10,ANZIISNSHPKVRV-UHFFFAOYSA-N,0,1,-0.969143949009003,0,0.863344294912195,-1.39019806542688,3.63542593830459,-2.10652427406506,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,90402-40-7,alpha1-Adrenoceptor Antagonists,ADRA1B,CHEMBL324090,164088,MoA public,164089,WB-78-WW30,,0.5,1,,0.2,0.5
10,FCFLRBRNNOEQMR-MRVPVSSYSA-N,0,1,-0.526684413730671,0,0.979488407502238,-0.0716258107376517,0.307219977228056,0.125935298432197,N[C@H](CNC(=O)c1cc2c(Br)cccc2[nH]1)C(=O)O,1182349-05-8,NMDA Glycine-Site Modulators,GRIN1,CHEMBL571005,44233916,,,,,0.5,1,,0.2,0.5
10,MNFGRMAJNGDXMU-CONSDPRKSA-N,0,1,-0.730038568120084,0,1.68809419549242,-1.47139066882539,0.92130465022533,-1.67601678120904,CC(=O)N[C@@H](Cc1ccc(CP(=O)(O)O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(=O)NCCCc2cccc3ccccc23)CCCCC1,,Grb2 SH2 Domain Inhibitors,GRB2,CHEMBL19417,10699955,MoA public,10699955,CB-82-BV25,,0.5,1,,0.2,0.5
10,HCGFLVDMFDHYJD-UHFFFAOYSA-N,1,1,35.1185262446904,1,-7.78368310660172,2.71607555727381,-10.4537303733483,2.05914550906589,,,,,,,MoA public,2734639,IF-45-JC86,ABC,4,4.5,AB,4,2.5
10,JZSPAHAWDCQCEX-UHFFFAOYSA-N,0,1,3.1809532398743,0,-3.46231676791402,-1.66332075526208,-3.11507515875295,-2.07965918493297,N=C(N)NCCc1cccc(Cl)c1,55154-94-4,5-HT3 receptor agonist,HTR3B,CHEMBL43798,44287807,MoA public,44287807,OC-53-QX76,,0.5,1,,0.2,0.5
10,GDOVFSONSLOIAK-KRWDZBQOSA-N,1,1,46.9166112940159,1,-8.91286871485153,3.01006814228058,-11.4929165116835,1.94372737828456,O=C([C@@H]1CSCN1C(=O)CC1Cc2ccccc2C1)N1CCCC1,130849-58-0,Prolyl Endopeptidase (prolyl oligopeptidase;POP) Inhibitors,PREP,CHEMBL62960,9798234,MoA public,9798234,TD-35-IE25,ABC,4,4.5,AB,4,2.5
