Barcode,multiplexed_barcode,hcse_plate_id,Row,Column,well_type,inchi_key,solution_name,plate_name,concentration,units,GFP.PrP.count_value,GFP.PrP.count_ratio_value,GFP.PrPko.count_value,GFP.PrPko.count_ratio_value,GFPko.PrP.count_value,GFPko.PrP.count_ratio_value,GFPko.PrPko.count_value,GFPko.PrPko.count_ratio_value,Memb.intensity_unclassified.count_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrPko.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.Memb.intensity_unclassified.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.Memb.intensity_unclassified.median_value,total.count_value
VH97007017,,35977,26,19,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138799,0.19942441472 ,uM ,0.2937754786407813,-1.063826502906761,0.7935115810719138,0.5422733676291054,2.1916961159514075,1.6923243456235704,-0.027313613549091405,0.20652839527460584,1.2262736307662658,1.2852521403463877,0.4354559481964559,-0.033439199986124823,-0.28700466339710706,1.3713080871696224,-0.019870660894224023,-0.15653616782742993,-0.561034769313455,-1.2551671620781064,1.7408967583241828,859.0
VH97007017,,35977,26,22,SA,OCBMECSFDVUYQN-ROUUACIJSA-N,SOL12080672,AEOS01138799,0.19942441472 ,uM ,-0.9670897347450699,-0.6180740042331447,-0.6495455942155205,-0.11007057977651451,-0.35488443223179444,0.04180427632857564,2.1032067370521306,3.032224945533323,-0.552154870737326,-1.1948315407735328,-0.5779994419266838,0.2144251883869555,-0.25628481121614366,-1.0632280937902752,0.3735990305340567,1.759913668347656,-2.405776173221741,0.787510734635265,0.4985277167856781,731.0
VH97007017,,35977,26,25,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138799,0.19942441472 ,uM ,0.5689976655574176,0.5997025813641929,-0.9665401247950448,-1.0620612964373182,-1.4474291418949263,-1.515915426610522,1.267369920079133,1.3376210134055602,0.45825817124183754,2.7541937248515462,0.8356392689336861,-0.06137476876792381,0.6654383792956706,-1.033784085256973,0.4210360699125015,-0.011345739516304174,-0.09345860291008412,1.5388868997263956,-0.36348280539567746,832.0
VH97007017,,35977,26,28,SA,RQVLGMREYUFLPQ-UHFFFAOYSA-N,SOL123FBFB6,AEOS01138799,0.19942441472 ,uM ,-1.0880260352225852,-1.6868133336161735,0.280627596964017,0.9869424836349027,1.7804788140492767,2.1692259581026243,1.0888771310095544,1.666069118611261,-0.498971580438995,-1.6550580239316928,-1.4838267556767553,0.4675911933442451,0.3843134633479127,-1.0491145051900792,-1.1296999501065055,-0.5449949487274338,1.344118747664289,1.366175649854257,1.5921893811213907,729.0
VH97007017,,35977,26,31,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138799,0.19942441472 ,uM ,0.24181976307391603,-1.4309001356459297,1.0770615705326045,0.9213049431780008,1.8782096360517408,1.6465832653414072,0.44962698029448966,0.24009575380835982,-0.6788154543109159,0.0720200682413417,1.504927612526382,-0.44870007263767964,0.9908318993040282,-1.5768836247732128,0.11005752339746,-1.25781897756267,0.3466244309906186,0.7047193047830481,-0.832185992128023,828.0
VH97007017,,35977,26,34,SA,VOASEWXFCTZRDF-UHFFFAOYSA-N,SOL1242E355,AEOS01138799,0.19942441472 ,uM ,0.9666621101512166,0.005876834471278376,0.017370531602277146,-0.450389188150916,1.070216327400366,0.877832904638862,-0.7881374499930217,-1.0572753323969892,2.970316266039335,-1.1127790993581486,0.15013368824901877,-0.3675592584867354,0.2852157695392734,0.7783303948559706,1.2484205650058544,2.10445861041757,0.17259609520659222,1.2222721841592938,1.595809698352523,860.0
VH97007017,,35977,26,37,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138799,0.19942441472 ,uM ,-3.55539669571782,-2.5369351274704592,-0.9574246593570247,1.8821101860017992,1.8845412655210527,4.8916254472774385,-0.4843443876330423,0.9537214883570823,-3.7056154719928234,-2.941230265033115,-0.17064466277823506,0.5237494727446266,-2.9223708701514965,2.4465238779784064,-1.9844163284107514,1.5352715295636958,-0.9907392791917699,-0.13978884078306322,-0.3391377010333856,471.0
VH97007017,,35977,26,40,SA,CLGRAWDGLMENOD-UHFFFAOYSA-N,SOL124D11F9,AEOS01138799,0.19942441472 ,uM ,1.2680384020747288,-0.2166561515641362,1.1594670597894359,0.19737897137277033,-0.183601531281423,-0.37475661364773977,1.3385206918154227,0.8019222943551075,1.456450461222898,-1.6638783704443982,-1.8296971230500665,0.9975007656443212,-1.222584306357108,-2.299268328897146,0.12363240315310928,1.7727452909594117,0.8051368379822933,-1.1077449299426607,-0.15958230609981813,858.0
VH97007017,,35977,26,43,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138799,0.19942441472 ,uM ,0.5278376472597386,-0.517727408287068,0.9585617050862594,0.4634404426358361,0.15690881591554426,0.04590668566441029,1.159786999679883,0.9384520224839871,-0.09185363305465007,-0.1985801174901365,1.1422287712022192,2.4173083967332363,1.2690199594821372,-1.6240749114906945,0.007266398389796978,-1.7698176064528115,-4.643955488514092,0.16922352479129954,0.344216895560962,799.0
VH97007017,,35977,26,46,NC,,,AEOS01138799,,,0.6179437001320507,-0.3198216907301552,0.47751020746093104,-0.005417706716561634,1.0350683548451536,0.7354030694812468,1.0261596659401853,0.8460288119560221,1.340937994193129,-0.5151969433940843,-0.034004925796938944,-0.1926588446118427,-1.2430915117056118,0.7390525728118049,-0.046823269118711715,0.407796306423771,1.6843280169146766,1.2908002514508445,0.04791917552888387,825.0
VH97007017,,35977,27,1,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138799,0.06301811505152 ,uM ,1.6476847069402372,1.060369830856487,-0.47632622768091765,-0.7846183076436902,-1.6436050979703802,-1.841873749594324,-2.7411019650568917,-2.496398061295163,1.6383900549640882,0.9443838162435418,1.2860967819909939,0.4182517356010319,0.06364928819863101,-0.6855738423144275,1.7411287234223483,0.14087039741496715,0.8017906147624468,-0.35423895047700044,-0.05521311291530574,918.0
VH97007017,,35977,27,4,SA,NEQSWPCDHDQINX-MRXNPFEDSA-N,SOL1208057A,AEOS01138799,0.06301811505152 ,uM ,0.7613095331349758,-0.30547199596281577,-0.4152611227631569,-0.6885435676868783,7.1060329491823016,5.394343737879111,-0.7323988992967193,-0.6739917266209313,-1.2131034322437437,-0.3929882118154846,-0.6766025684203169,0.1524564998411959,0.14041786048208346,-4.152420609714454,-1.9038314014833826,1.2846320498260198,0.16450392482601478,0.3204086128017261,-1.044446616424598,896.0
VH97007017,,35977,27,7,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138799,0.06301811505152 ,uM ,0.7364639828896538,-1.2500073397984401,2.15636068344712,1.3026446414410722,0.7711496048502195,0.4134549566953438,1.2369066363092354,0.8954066479775926,1.9329745017958317,0.6285058023261065,-0.33661839891347506,-0.38247789961396095,-2.144776898001802,-1.1639474453524918,0.38590330770323605,1.1487977756803713,0.7262734432401713,-1.0575691073943954,-0.5522217490310382,951.0
VH97007017,,35977,27,10,SA,GXWKSXUPEFVUOO-UHFFFAOYSA-N,SOL123EE25A,AEOS01138799,0.06301811505152 ,uM ,-0.10496103173752727,0.7277403904631801,-0.5989657861241586,-0.5320643130861523,-1.3769739813192008,-0.7693263933833989,-2.302797276930583,-1.6982868930742636,0.427798083368304,-0.24996065429885295,-0.3877641535837547,-0.48857752838692986,-1.0552857448038842,-2.04438021342317,1.7589718606612514,0.8757796198207388,0.01527134731625488,0.40971100466854055,-0.6592054895489964,832.0
VH97007017,,35977,27,13,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138799,0.06301811505152 ,uM ,0.5454827730786329,-1.4520364066651665,1.449346054203676,0.7335488032111459,4.130623379374664,3.130805925618964,2.7361322131663948,2.2984786746604597,-1.4516467821285728,0.7862779408405526,-1.5894454993250655,0.7349265861131771,-0.8761749106393543,-2.388935334906106,-0.5834027283493878,-0.042637063606273416,-0.4316638216261439,0.12190214862738921,-0.6814616034273191,917.0
VH97007017,,35977,27,16,SA,JFUAWXPBHXKZGA-IBGZPJMESA-N,SOL124D4EED,AEOS01138799,0.06301811505152 ,uM ,-0.11279414514846102,-2.8906790845445767,3.266273313258641,2.7959391644873524,0.0577429670028498,0.007493406363220946,3.2642943210550266,3.01495843552574,3.2088010624140897,-3.5706143939032002,-1.5516768290883305,-0.038145286374021835,-0.022959657706499624,-1.535236255444053,0.06570443340212147,1.5477494203526319,0.4230372181421315,-0.400274129466973,-0.29931453308310424,892.0
VH97007017,,35977,27,19,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138799,0.06301811505152 ,uM ,0.8044360234258912,-0.04522571846665833,-0.21441631559412214,-0.5420326537235193,2.035641960471975,1.442017362632054,-1.1740840921525242,-0.9100348070037869,1.736932637396821,0.4844240449617195,1.2128805944221879,-0.024424603238421456,0.3333022323800893,-0.03257519479535337,0.16931259016033723,-0.11843335937559364,-1.2090966753254833,0.35055448904468545,-0.7561026536987836,885.0
VH97007017,,35977,27,22,SA,OCBMECSFDVUYQN-ROUUACIJSA-N,SOL12080672,AEOS01138799,0.06301811505152 ,uM ,1.7602667873683935,0.6719338420400287,-0.005498157137508844,-0.6172182121975882,-2.366506149633181,-2.424075456967937,-1.535180665603066,-1.4401596665506535,-2.683040869895895,0.3408105610549947,0.3103431616960754,0.06269003579178622,-1.340264847257404,-0.1543654401051768,3.5674285148794795,1.9054066343959808,-3.932802325228759,-0.5917993531837511,0.25634095567427584,922.0
VH97007017,,35977,27,25,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138799,0.06301811505152 ,uM ,1.6959846327357058,-0.25128286203475136,0.7036995171062961,-0.06774937675748359,2.6342638187482907,1.2870272360017843,-1.8547272003388182,-1.7963190093567896,-0.9008106135555275,0.22979077856680558,-0.5971386285273783,1.0932695578357878,-1.163470472547044,0.44665601080352213,1.080736804596559,3.707622975552865,0.5114725476883871,1.8437850492717491,-0.42024146682196667,941.0
VH97007017,,35977,27,28,SA,RQVLGMREYUFLPQ-UHFFFAOYSA-N,SOL123FBFB6,AEOS01138799,0.06301811505152 ,uM ,-1.3298134776868749,-3.4668747735070062,2.6558483321293704,3.513144777892821,0.6527832181599199,0.9202772416690784,0.9838284508269382,1.374146028919396,-1.0603653325101197,-1.9587608715945846,-0.5236694301800652,0.04448367474262314,-1.090568881501622,1.4352507134910362,-0.18453813396975066,-0.05407706409548892,-0.4423577316017805,-0.34914544656311175,-0.8808008445452554,746.0
VH97007017,,35977,27,31,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138799,0.06301811505152 ,uM ,0.8863868085843745,-0.8815396244704776,0.7003876450494627,0.21300648017749543,3.9152177771129346,3.0597904369252853,-0.6946024354414135,-0.9387186840730375,0.6197070572367237,-0.04158917708730844,0.19243276244082438,0.4932675943705748,-1.2332300639665335,0.7725685410032203,0.32435026866594946,-0.18741933058881477,-0.48633928000574245,0.9702229468984066,0.9592166885567919,879.0
VH97007017,,35977,27,34,SA,VOASEWXFCTZRDF-UHFFFAOYSA-N,SOL1242E355,AEOS01138799,0.06301811505152 ,uM ,-1.2951667576894568,-1.8848716129734724,1.0241343871970403,2.0394943019300817,-1.381949356421682,-0.8067034610665434,0.056974932216555,0.3304891043612832,0.38190602037844973,-4.268615773262294,-0.5704912084921465,-0.7656312482132864,1.9503499887413376,-0.846971123673471,-1.6522708066087137,-0.04194615510186314,0.37217394279911065,-0.726886871340218,-0.4787893577887033,701.0
VH97007017,,35977,27,37,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138799,0.06301811505152 ,uM ,-1.9769512220668257,0.45848878261749826,-1.6546453298278108,-0.5521896982850527,-1.4865525110407554,-0.7267030076177049,-1.210143668858094,-0.8256235859134364,-0.7671763650056788,-0.6058572356362455,-1.6226389246123054,0.2808051731641082,-1.1460674413553944,-0.3670465752713674,0.6584777269717441,1.811671692575958,-2.497930627550922,-1.5695948638535333,1.608482261272145,581.0
VH97007017,,35977,27,40,SA,CLGRAWDGLMENOD-UHFFFAOYSA-N,SOL124D11F9,AEOS01138799,0.06301811505152 ,uM ,-0.2772094418041677,0.3501609653055376,-0.9238613040676548,-0.8921931945482664,1.9554131742302392,2.2219884366786675,-0.46389588366541223,-0.4355794985977823,0.5138929787034958,0.10672537240635077,0.8161838056618312,1.8742387703168302,1.6204553374281332,-2.2805579590587084,-0.25712928310541383,-0.5151008471919634,1.1747847806686134,0.7579392230088228,0.8086383967357392,717.0
VH97007017,,35977,27,43,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138799,0.06301811505152 ,uM ,0.34819180175881215,1.0975584864518777,-0.8677443110292552,-1.0805898225272057,-1.3851178876624974,-1.2691994118553158,-0.7172043852171388,-0.7590415152865909,-1.0017480546815745,1.186701202689002,-0.766311761145543,1.4630980800479443,2.2482390697033816,-0.07795772231608032,0.28195688487768156,-0.40380179711936987,-4.91595825891201,2.506517777578312,-0.2098875702476103,751.0
VH97007017,,35977,27,46,NC,,,AEOS01138799,,,0.06484996405590476,0.12855549459833895,-0.14264263439384084,-0.15701247869061685,0.22370809362904018,0.16212481706212542,-0.9352807686823598,-0.8947782414498983,-0.5900552730388484,-1.2076209799268354,0.6583400664184452,0.9419551842505749,-1.1797766881066798,-0.673105988118574,0.8525912143399318,2.7903276925672325,-0.02338045095762859,0.49691140753364677,-0.7595586484828141,764.0
VH97007017,,35977,28,1,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138799,0.06301811505152 ,uM ,0.3834503721022207,-0.32425348106049795,-0.044876690669915176,0.19913849549042278,2.445520310390935,1.8245632003336827,-2.5791814672061877,-2.2566353700199193,2.130728102104235,0.6661503991123293,-0.03610380798983947,0.054189469077668674,3.200894715580596,1.3827275495433002,-2.068112235877573,-1.4106903901838475,-0.3619652330805792,0.7035275631896876,0.12739968578174862,832.0
VH97007017,,35977,28,4,SA,NEQSWPCDHDQINX-MRXNPFEDSA-N,SOL1208057A,AEOS01138799,0.06301811505152 ,uM ,-0.9448040645661202,-0.4285433332232816,-0.7226414311683544,0.0831577068924618,-0.014199580375035232,0.3581675496764787,0.9544485711068365,1.6401096451116965,1.0828414633886352,-0.8014838762528749,-0.7832811208179375,0.2901046498913704,-0.40304363068792026,-1.8994438838567946,-1.2947662068887495,0.47698865556846276,1.1292327367079729,0.36498759745702863,-0.7864263409238406,752.0
VH97007017,,35977,28,7,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138799,0.06301811505152 ,uM ,-1.2738123041437854,-1.1235527293091205,0.4092519125025408,1.2462981358096052,1.279164751546421,1.7991355086074992,-2.600585534724269,-1.9386755778083038,-2.323811248274004,0.5515581163652018,-0.8349055096177335,-0.5259817499505113,2.1452149695400804,0.34499425314316884,-2.0735426362707408,-0.47373399769699076,-1.033722963734541,0.5836154081591727,-1.2853588301735313,749.0
VH97007017,,35977,28,10,SA,GXWKSXUPEFVUOO-UHFFFAOYSA-N,SOL123EE25A,AEOS01138799,0.06301811505152 ,uM ,0.6480072041703531,-0.5529899091993374,1.0302608825971267,0.4557035711524599,-0.05785944221530001,-0.08856310648991855,1.4944480467473968,1.2613992000768752,0.0643835545825734,1.0669892895805089,1.080846080762419,1.9451685113528379,-0.5997157816721023,0.22126391236970405,1.1394846340682387,0.7336904190689937,0.09038028722143723,-1.449301549273183,0.27098322187524587,920.0
VH97007017,,35977,28,13,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138799,0.06301811505152 ,uM ,0.8261545839322977,0.042627314856503014,0.4047035645505596,-0.07759038626697072,-0.1257960279155528,-0.15506671908020936,-1.4732404579055869,-1.1865805136209944,-0.03903147315048446,0.9117917733448649,-0.8246532492835221,1.1695134001893015,-0.7945963284230166,1.4555203501986875,1.724898774656234,0.013321794477892066,0.3106861614499394,-2.7487606751770337,0.629553953377171,909.0
VH97007017,,35977,28,16,SA,JFUAWXPBHXKZGA-IBGZPJMESA-N,SOL124D4EED,AEOS01138799,0.06301811505152 ,uM ,-0.3042015251498765,-4.79932170433029,5.762168588946526,4.844762656532488,1.478197901100501,0.9451360409480358,4.186579803259958,3.51302156102039,5.348975649961654,-3.939007198686999,-1.4003767618534322,-0.06678168326844292,-0.15037669000379536,0.48856443947950456,-1.263543847438308,0.170313001339522,-0.13603029890102794,0.47210842712191514,0.7135875746312688,936.0
VH97007017,,35977,28,19,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138799,0.06301811505152 ,uM ,-0.6286645163476496,-3.003863947323734,2.3383910230942138,2.4161826152482138,-0.03852322623199435,0.0042760719695828,5.860478531345346,5.737638252173662,1.2242056874379943,-1.7354804033798212,-0.236956043695696,-0.60228587104883,-0.8574781077536936,0.5021315981691896,-0.6922001047479608,0.052301764941149985,-0.8216349090417481,-1.648775791958354,0.02460653328634902,833.0
VH97007017,,35977,28,22,SA,OCBMECSFDVUYQN-ROUUACIJSA-N,SOL12080672,AEOS01138799,0.06301811505152 ,uM ,-0.3435201916072955,-1.689628190710431,0.9993754196608825,1.1328721688086825,3.729180894347291,3.2240998449002607,-1.035973155524783,-0.7043545950674704,-1.1313490179138115,-0.13642991752687,-1.0082262956013888,0.13108315022924966,1.4254102929667878,-1.295969208935865,-1.0898439556918704,2.3101277845595978,-0.8525990804837927,1.6313788592805911,0.5036968278451424,810.0
VH97007017,,35977,28,25,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138799,0.06301811505152 ,uM ,0.385082859828221,-0.2511579330170741,-0.08595294404302095,-0.1740737512085337,-0.8111265742635335,-0.8913347367113416,2.1919132091592815,2.1072098489507756,1.4283039705554508,-0.9566236804754565,-0.938418311665347,-0.6496569807415501,0.3002777606515134,-1.2374343199841586,-0.021347308469901356,-0.2232276733850361,-1.7711086667332003,0.12240150287376081,0.3588637336355055,843.0
VH97007017,,35977,28,28,SA,RQVLGMREYUFLPQ-UHFFFAOYSA-N,SOL123FBFB6,AEOS01138799,0.06301811505152 ,uM ,-0.8975726100765209,-2.743400325660465,2.071997707409914,2.565925424854175,2.0137317857948815,2.0031708731472726,0.4527047269207597,0.6447938469164429,1.2901951240454033,-1.693743720667006,-0.6082178872758633,-0.24795908736349673,0.7070232613558644,0.6512141509464777,-0.9893525673873907,1.6718229956299229,-0.11141976918434565,0.611852413082113,-0.19032504498242966,781.0
VH97007017,,35977,28,31,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138799,0.06301811505152 ,uM ,-0.7179836748807963,-1.1718469981980049,0.00103490918911443,0.4516184301105325,2.024839333309135,2.269630307100323,1.2577345959046518,1.415759624216282,1.4377253282699585,-0.23273279496459165,-0.09541738741935236,-0.501132371540734,-0.8700044966886127,-0.1912673620965613,0.30575115256577595,-0.7307762539601429,-2.2182661221486253,-1.160683073311061,0.8091584417442179,756.0
VH97007017,,35977,28,34,SA,VOASEWXFCTZRDF-UHFFFAOYSA-N,SOL1242E355,AEOS01138799,0.06301811505152 ,uM ,0.10336897465358887,-2.3854269688651173,3.0224249631091795,2.775702283181032,-2.150635513256799,-1.8206664327345117,1.4587936982375636,1.076045319216134,0.7087590910117259,-0.7329938373613318,-0.08596762354385992,-0.4972106865982602,-1.7536093426877404,-1.7928621494745118,-1.277284723221084,-0.7458604743457955,1.5995061497128085,-1.2606211406699719,-0.527190370370545,840.0
VH97007017,,35977,28,37,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138799,0.06301811505152 ,uM ,-2.1463849417670335,0.24802039452887834,-1.9350805931182748,-0.9022617343789874,0.4232910959937317,1.5456677521220694,-0.37756303884671566,0.19659492472935028,-1.1945856628335618,-1.016192309549955,0.3709155713473065,1.0666627238673327,-3.267092023211501,0.39140077225675446,2.146581099031179,3.2682376898086183,-0.5308287155580418,-0.8170628178787837,0.9775915821294577,575.0
VH97007017,,35977,28,40,SA,CLGRAWDGLMENOD-UHFFFAOYSA-N,SOL124D11F9,AEOS01138799,0.06301811505152 ,uM ,-2.060055159526407,-0.8337864524164627,-0.7782950097530887,0.5199842547329239,0.5463785936772373,1.4695471798560855,-0.20913645624165186,0.29496615201776666,-0.14240669152761704,-2.6797640543644214,-1.069232861859246,0.25486053440106093,0.22303419698594587,-1.83977078575655,-1.9685135179727238,-0.33238208693407306,-2.3374965463599815,0.7868264027798436,1.7228434717093304,592.0
VH97007017,,35977,28,43,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138799,0.06301811505152 ,uM ,-0.6739547343269983,-0.1772505132025462,-0.9084408978327937,-0.6144289409164105,3.1322629348647975,3.4104377598640303,0.46728374212269214,0.6661495041584357,-1.1065622698742255,0.9650368223214005,-1.351099211859856,-0.1058969613714431,1.0728379346359864,-3.742360069208389,-1.2971097421713709,1.2278415179114408,0.13852774946237748,-0.5294142060506086,0.9240912293849499,696.0
VH97007017,,35977,28,46,NC,,,AEOS01138799,,,-0.9097740094925612,-0.12575955559679577,-0.6747178513432001,-0.08513016804317909,-0.15880953360418187,-0.015404710986725119,1.1672684735343646,1.5566304372554511,-0.4134103412975694,1.4381454230388964,-0.6813045100432783,-1.4257520160467583,1.906362645502361,-1.820823465342365,-0.35278494919889475,-1.6144453540315498,0.41370723242610347,0.9692301141034025,0.9424694459379274,692.0
VH97007017,,35977,29,1,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138799,0.019913724356280322 ,uM ,1.1097428387824313,0.45855212665223305,-0.5752848715627294,-0.5520905299097015,-0.616852852429057,-0.9854349323107622,0.17286183273147257,0.11753802059175447,1.1076984054007921,-0.6308385615618034,0.08820485282443541,0.2804336837704591,-0.4555278972259508,1.0228343154779016,0.8256873428722555,-0.7841459320584971,0.7544414359988645,1.157427522293748,0.23563405527545137,854.0
VH97007017,,35977,29,4,SA,NEQSWPCDHDQINX-MRXNPFEDSA-N,SOL1208057A,AEOS01138799,0.019913724356280322 ,uM ,2.016371362620086,0.21916833354595894,0.5223440902092299,-0.23242615019635554,0.5532969959089338,-0.1791712394317237,-0.8286622546062419,-1.020622809524702,1.0782047978618894,1.182777258393686,0.16532365869724794,-0.32890879370628306,1.9660246145680016,1.0761858467825,0.2909637465187345,2.027876779954007,-0.49483709970528766,1.3215796309987327,-0.12994339800381927,972.0
VH97007017,,35977,29,7,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138799,0.019913724356280322 ,uM ,1.0299168879199385,0.4258450180226827,0.6587849515171621,0.2515763296373315,-3.3424024332650193,-2.8168506831631586,-2.8214093639498694,-2.437151264563886,1.3119264502087666,2.687542432280739,-0.24334349562158625,2.796597497157874,-2.2330888010491043,0.6765009835207642,2.610237326455792,2.648030522827084,2.587527016616788,-3.47354890894964,1.7788932639490742,913.0
VH97007017,,35977,29,10,SA,GXWKSXUPEFVUOO-UHFFFAOYSA-N,SOL123EE25A,AEOS01138799,0.019913724356280322 ,uM ,0.5494633457330833,0.1456007026210614,-0.2993804131328157,-0.5418502334112066,-0.6545984533090489,-0.5314656217572786,2.8464835574576246,2.549758462401861,1.5794889941133814,0.7501230407386468,-0.5339807240036409,-0.03642755198944173,-1.4027878548430033,0.8436224750100383,0.6981344375340424,-0.5986908432025291,-0.6087468315956488,-0.863742734224156,-0.42682267116090344,893.0
VH97007017,,35977,29,13,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138799,0.019913724356280322 ,uM ,1.052257008102072,-0.3400652491550598,0.9856675904648398,0.356991959005835,-1.483627205590686,-1.3475622053635339,0.4689996003871605,0.3220494431304772,0.8946136190551292,-0.5987017955331424,-0.961558991026927,0.1931309168219586,0.6118789176540265,-0.6377971070900622,-0.955305153441965,-0.2932439992246942,-0.5685656380051266,-3.295647392571769,-0.42741424316815324,937.0
VH97007017,,35977,29,16,SA,JFUAWXPBHXKZGA-IBGZPJMESA-N,SOL124D4EED,AEOS01138799,0.019913724356280322 ,uM ,2.228154073633186,-0.9523640884745589,2.2281163856224206,0.8453875186284533,-1.0168480202894041,-1.3181948157949008,1.6565899442636136,0.8794550057830172,1.5164857797936926,-0.8597731857649292,-0.7873471970172603,0.4928683209316669,0.8058870023218145,0.9480323394050637,2.11683310086797,2.121966886475866,-0.3307124804067004,1.0449469737857204,0.9618900073597926,1039.0
VH97007017,,35977,29,19,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138799,0.019913724356280322 ,uM ,1.4938034357373475,0.9937001214782849,-0.8904198273008304,-1.2524729839250428,-1.6254542980907498,-1.5804276665794241,-1.6803712692529795,-1.4490672584341215,0.4861868045316091,1.945170033545586,-1.1891106318874365,-0.5256511456461198,-2.3089436906486007,0.5863604007244981,1.8094676736560007,-0.7151731197420532,0.5829031297172497,-1.7218782952286402,-0.5283437349168452,916.0
VH97007017,,35977,29,22,SA,OCBMECSFDVUYQN-ROUUACIJSA-N,SOL12080672,AEOS01138799,0.019913724356280322 ,uM ,0.9726183957464568,-0.3042522681566962,0.3629123482343635,0.006305333759916371,0.2801995645515894,-0.11334345509061022,-0.45608956720994215,-0.4305423548002389,-1.112323181989205,1.7803497127961139,-1.0136743493335354,0.7441301911698366,-1.6128259106865757,1.1226255975547144,0.573931495601926,0.7127200977827378,-0.8989245738240049,-4.248560986580067,0.5785216593087655,889.0
VH97007017,,35977,29,25,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138799,0.019913724356280322 ,uM ,1.1923722984005485,-1.3625787458132657,1.7515600820609103,1.040455737583723,2.225329727194848,1.235927183432797,0.7536374076531664,0.4265578050475164,3.011685860808654,-1.4221091497545366,0.8208923342780158,-0.2879081446408807,-0.8291203792825745,-0.4999147245683459,0.5750459274128042,0.05061689121747216,-2.2217191128940024,-0.9253689950220799,0.07828626045327156,942.0
VH97007017,,35977,29,28,SA,RQVLGMREYUFLPQ-UHFFFAOYSA-N,SOL123FBFB6,AEOS01138799,0.019913724356280322 ,uM ,-0.19675855165856193,-1.9938479388267696,2.169925517131858,2.2354947771320135,-0.16899398910042362,-0.19408308293816107,-0.518882408248962,-0.4829657842203277,-1.8084044897516067,-0.22219957958725994,-1.155474987846815,-0.43022651963122227,0.024513853173331997,2.1189121863824827,-0.1902127092266212,-0.5860784656696879,0.7158907148184878,1.210590934408734,0.665208629539472,815.0
