WellsConcentration,inchi_key,single-cell hit for GFP-GPI,non-tox? for GFP-GPI,GFP.PrPko.count_ratio for GFP-GPI,membrane PrP-/GFP+ hit for GFP-GPI,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_1578008438,venn_x_coord_1578008438,venn_y_coord_1578008438
1,MXYUKLILVYORSK-HBMCJLEFSA-N,0,1,1.01204393718907,0,-0.630654129688919,1.59598606439387,-1.08954535757579,1.42021644633973,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,134-63-4,Dopamine Receptor Modulators;alpha4beta2 nicotinic acid receptor partial agonist,CHRNA4,CHEMBL122270,101615,MoA public,101615,LA-94-KV19,,0.2,0.5
1,DHJQWBSZKBDBFP-UHFFFAOYSA-N,0,1,1.13913571676125,0,-0.823301757949712,1.90893295556697,-1.3874639885097,1.56263792526019,,,,,,,MoA public,108099,FE-31-JU80,,0.2,0.5
1,YPPSMYLMSKHYAY-UHFFFAOYSA-N,0,1,-0.929288486451292,0,0.12344320763643,-2.4493479909903,0.217079498199753,-2.22066399081266,Cc1ccc2cc(-c3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)ccc2n1,,PERK kinase inhibitor,EIF2AK3,CHEMBL3407862,86583045,MoA public,86583045,XD-93-NJ17,,0.2,0.5
1,IEENMDADGAZPAM-UHFFFAOYSA-N,0,1,-0.352668799030756,0,0.127572940413908,-0.531311356731631,-1.12175160424497,-1.05359057195274,CCC(C)C1C(=O)N2NCCCC2C(=O)N2NCCCC2C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N1O,122211-29-4,Vasopressin (AVP) V1a Antagonists;Vasopressin (AVP) V2 Antagonists,AVPR1A,,44209326,,,,,0.2,0.5
1,VZGHGFHSYRBRMS-UHFFFAOYSA-N,0,1,-0.566996566838227,0,-0.077258588427071,-0.824461202453174,0.0321617116886111,-0.701899791779748,COc1cc(C(=O)N(C(C)C)C(C)C)ccc1OCCCCCOc1ccc(C(=N)NC(=O)c2ccccc2)cc1,146978-29-2,"""Leukotriene Antagonists;Leukotriene BLT (LTB4) Antagonists;Non-Steroidal Antiinflammatory Drugs"";Leukotriene Antagonists;Leukotriene BLT (LTB4) Antagonists;Non-Steroidal Antiinflammatory Drugs",LTB4R,,67780433,,,,,0.2,0.5
1,OUONONTYGQGSHC-UHFFFAOYSA-N,0,1,0.0804296999928414,0,-0.468656427195142,0.164813545026529,-0.802429673275492,0.244202487899184,CCCc1c(OC)ccc2cc(C(=O)Nc3ccc(CN)cc3)c(=O)oc12,,Lysophospholipid edg1 (S1P1) Receptor Agonists,S1PR1,,16752744,,,,,0.2,0.5
1,UEMQPCYDWCSVCU-UHFFFAOYSA-N,0,1,0.385870402807851,0,-0.47204924012961,-0.096354090160605,-0.559891990392476,0.00429761233402833,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,,BRPFs;Bromodomain inhibitor,BRPF1,CHEMBL3752151,91827373,MoA public,91827373,GF-15-LT47,,0.2,0.5
1,IJALVDBOEUTVBN-UHFFFAOYSA-N,0,1,0.376189654768534,0,-0.907588048062513,-0.819828295364816,-0.89033084997889,-0.734466838151155,N#Cc1cccc(-c2nc(N3CCC(C(=O)O)CC3)cc3cccnc23)c1,713145-09-6,Phosphodiesterase PDE4D Inhibitors,PDE4D,CHEMBL2172370,9998837,MoA public,9998837,TF-31-JL52,,0.2,0.5
1,GPEJLSOTBIROAY-QHCPKHFHSA-N,0,1,3.05251327941081,0,-2.63528245510598,1.18922914712595,-3.39563675865446,1.12011651990811,,,,,,,,,,,0.2,0.5
1,VQHKDCUXFKNNMT-ODCIPOBUSA-O,0,1,6.68620620727471,0,-3.23297433846097,-0.546210353450676,-5.00105448815302,-0.656931477257294,CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1,202796-41-6,CCR3 antagonist,CCR1,CHEMBL277930,6918496,MoA public,6918496,ZD-93-FI44,,0.2,0.5
1,AKJULTWNHWSAFM-UHFFFAOYSA-N,0,1,8.05679314956667,1,-3.63883797704229,0.137293051897175,-5.13952160309717,0.300901061659018,CS(=O)(=O)c1ccc(CC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1,1426803-07-7,RORC gamma t inhibitor,RORC,CHEMBL3609408,71285817,MoA public,71285817,HC-83-TS50,B,6.2,2.5
1,ULDXWLCXEDXJGE-UHFFFAOYSA-N,0,1,4.61874593310399,0,-1.55427117499721,-1.05854060071505,-3.50600144766836,-1.3990718431957,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,1032349-77-1,Protein Kinase B (PKB/Akt) Inhibitors;AKT inhibitor,AKT1,CHEMBL1079175,24964624,MoA public,24964624,SB-36-NP59,,0.2,0.5
1,MQQNFDZXWVTQEH-UHFFFAOYSA-N,0,1,4.59959135236456,0,-2.61312274499045,0.947103734012034,-4.08752915404831,0.924452012041325,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,80251-32-7,Tryptase Inhibitors,C1S,CHEMBL1091841,4413,MoA public,4413,MD-53-MK55,,0.2,0.5
1,WDDPHFBMKLOVOX-AYQXTPAHSA-N,1,0,33.3971284027183,0,-9.69652385701309,-10.3118234598276,-11.3752801163049,-8.83695663812991,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,123318-82-1,DNA Polymerase Inhibitors;Ribonucleoside-Diphosphate Reductase Inhibitors,POLA1,CHEMBL1750,119182,MoA public,119182,CB-32-EI69,A,2,2.5
1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,1,0,30.9823586499838,0,-7.92416768451007,-9.17343549328704,-10.5978308886309,-7.58236853949844,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,30512-31-3,Tubulin Polymerase Inhibitors,TUBA4A,CHEMBL107,6167,,,,A,2,2.5
1,XGCZRGJUCNQVCO-XFAJEYMZSA-N,0,1,2.75232707237347,0,-1.10068468786033,-0.358785403805041,-2.91593937307879,-0.689725557683196,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc(O)c(OC)c4)C(=O)O3)[C@H]21,,LFA-1/ICAM-1 Interaction Inhibitors,ICAM1,CHEMBL82235,449170,MoA public,449170,CC-84-FT45,,0.2,0.5
1,OAVGBZOFDPFGPJ-UHFFFAOYSA-N,0,1,4.51640230873673,0,-2.43240941075325,0.0236252737571612,-3.59723077589676,0.0731855016186297,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,1058706-31-2,Protein Kinase PKC beta Inhibitors;Protein Kinase PKC theta Inhibitors;Protein Kinase PKC delta Inhibitors;Protein Kinase PKC alpha Inhibitors;Protein Kinase PKC epsilon Inhibitors,PRKCA,CHEMBL2105655,10296883,,,,,0.2,0.5
1,UUTKICFRNVKFRG-WDSKDSINSA-N,0,1,7.43266179364756,0,-3.55218304168561,-1.71945139779687,-5.12747055187542,-1.75631926529385,,,,,,,MoA public,65944,CB-07-WI76,,0.2,0.5
1,YEQJVHQCUDMXFG-FHZYATBESA-N,0,1,5.95767131526496,0,-3.27616479114956,-0.88684731833093,-5.33743020909907,-0.89519799122162,CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,212790-31-3,Chemokine CCR1 Antagonists,CCR1,CHEMBL1628706,5311123,MoA public,5311123,XC-12-SL04,,0.2,0.5
1,UUDAMDVQRQNNHZ-UHFFFAOYSA-N,0,1,5.6713787296732,0,-2.65946503421883,0.684658418632462,-4.85504762591483,0.586380177002636,Cc1o[nH]c(=O)c1CC(N)C(=O)O,110592-37-5,,GRIA4,CHEMBL13378,1221,MoA public,1221,QA-61-NS39,,0.2,0.5
1,UUDAMDVQRQNNHZ-UHFFFAOYSA-N,0,1,5.6713787296732,0,-2.65946503421883,0.684658418632462,-4.85504762591483,0.586380177002636,Cc1o[nH]c(=O)c1CC(N)C(=O)O,110592-37-5,,GRIA4,CHEMBL13378,1221,MoA public,1221,MD-85-HS99,,0.2,0.5
1,XLOGLWKOHPIJLV-UHFFFAOYSA-N,0,1,2.99857477718714,0,-1.75844246474865,0.319689644017,-4.10444031062997,0.186762599021246,CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3n[nH]c4ccc(F)cc34)c2c1,,RIPK2 inhibitor,RIPK2,CHEMBL3823499,67469084,,,,,0.2,0.5
1,WVYADZUPLLSGPU-UHFFFAOYSA-N,0,1,4.39493489481939,0,-2.42242601490796,-1.64248415384795,-4.09168879886296,-1.63179848862195,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,552-94-3,inhibition of p300-induced Tau acetylation;Non-Steroidal Antiinflammatory Drugs;NF-kappaB (NFKB) Activation Inhibitors,PTGS1,CHEMBL154111,5161,MoA public,5161,XC-15-QO89,,0.2,0.5
1,VNICFCQJUVFULD-UHFFFAOYSA-N,0,1,3.31964365953571,0,-2.30923383692025,-0.385205510098494,-4.27848694661581,-0.339695445938152,c1ccc2c(N3CCNCC3)cccc2c1,104113-71-5,,HTR1E,CHEMBL1256192,1342,,,,,0.2,0.5
1,RNYUFDKLBWLNCR-UHFFFAOYSA-N,0,1,4.49012811191802,0,-2.46510844319932,-0.989085524839098,-4.0423959620465,-0.665303243306498,CCn1c(=O)ccc2cnc(SC)nc21,211244-82-5,CDK Inhibitors,CCND2,,10560946,MoA public,10560946,KA-27-MD98,,0.2,0.5
1,FBKMWOJEPMPVTQ-UHFFFAOYSA-N,0,1,2.52727474681658,0,-1.85354710500443,0.127981372773958,-3.83987328618278,0.399958382740844,NS(=O)(=O)NCCNc1nonc1/C(=N\O)Nc1ccc(F)c(Br)c1,1204669-37-3,"Epacadostat is an investigational cancer drug.[1] Epacadostat is an inhibitor of indoleamine 2,3-dioxygenase-1) (IDO1).[1][2];Highly Potent and Selective Indoleamine-2,3-dioxygenase 1 (IDO1) Inhibitor for Immunooncolog",IDO1,CHEMBL3545369,135564890,,,,,0.2,0.5
1,GUDVQJXODNJRIJ-CALCHBBNSA-N,0,1,3.95933078157274,0,-0.76798455108986,-0.381365111038303,-4.06482738244887,-0.756952310371898,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,207233-98-5,sigma Receptor Antagonists,SIGMAR1,CHEMBL1488731,53388,MoA public,53388,GE-70-VJ16,,0.2,0.5
1,GUDVQJXODNJRIJ-CALCHBBNSA-N,0,1,3.95933078157274,0,-0.76798455108986,-0.381365111038303,-4.06482738244887,-0.756952310371898,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,207233-98-5,sigma Receptor Antagonists,SIGMAR1,CHEMBL1488731,53388,MoA public,53388,OC-06-MF00,,0.2,0.5
1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,0,1,5.48012869706471,0,-0.732789731823396,-1.71761662456738,-4.73922606296054,-2.30746128849133,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,117-89-5,Dopamine D2 Antagonists;Nav1.4 (SkM1) Sodium Channel Blockers;Nav1.7 ( PN1/hNE-Na) Sodium Channel Blockers,DRD2,CHEMBL1257040,5566,,,,,0.2,0.5
1,WBWFIUAVMCNYPG-BQYQJAHWSA-N,0,1,1.92148335335823,0,-1.73892426081737,1.16474864626245,-3.10989680526308,1.12856084433909,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,147700-11-6,Adenosine A2A Antagonists;MAO-B Inhibitors,ADORA2A,CHEMBL26138,5353365,MoA public,5353365,VF-71-MY23,,0.2,0.5
1,OEXMNSOPAKOPEF-UHFFFAOYSA-N,0,1,1.45121962139356,0,-1.19292004165478,0.0301970175966787,-2.49662216604937,0.0850268951646995,,,,,,,,,,,0.2,0.5
1,RJKFOVLPORLFTN-LEKSSAKUSA-N,0,1,1.97804201548035,0,-1.84067442366497,0.402426459313387,-2.40694527211344,0.899007629274404,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,137940-28-4,Progesterone Receptor Agonists,ALPI,CHEMBL103,5994,MoA public,5994,QE-44-HA28,,0.2,0.5
1,OIRDTQYFTABQOQ-KQYNXXCUSA-N,0,1,1.63608764381445,0,-1.26816950841054,0.431722798658204,-2.53732003132947,0.685306321714707,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,142796-17-6,Adenosine Receptor Agonists,ADORA1,CHEMBL477,60961,,,,,0.2,0.5
1,VYOCYWDJTQRZLC-KCDKBNATSA-N,0,1,0.33914215465105,0,-1.39378172476279,-0.0240122331355587,-2.9146219072401,-0.110173682222584,C[C@@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,210174-73-5,,FUCA1,CHEMBL314772,122618,MoA public,122618,UB-65-XU58,,0.2,0.5
1,GNOZQRKYZJSIPZ-UHFFFAOYSA-N,0,1,2.00793950112893,0,-1.04960251087593,0.196661909778225,-2.18573887858895,-0.0730443364695966,CN(C(=O)c1cc2ccccc2cc1C(=O)C(c1cccc2ccccc12)P(=O)(O)O)C1CCN(C(=O)c2ccccc2)CC1,429676-93-7,"Dual mast cell chymase, Cathepsin G inhibitor",CMA1,CHEMBL164694,9830518,MoA public,9830518,WC-40-DX58,,0.2,0.5
1,YRVIKLBSVVNSHF-JTQLQIEISA-N,0,1,1.53240851875703,0,-1.09047107354012,0.42381349188015,-1.70333041176789,0.592999366817778,Cc1ncccc1OC[C@@H]1CCCN1,161417-03-4,Nicotinic Receptor Partial Agonists,CHRNA4,CHEMBL127071,178052,MoA public,178052,UC-58-DM11,,0.2,0.5
1,OYVAGSVQBOHSSS-WXFSZRTFSA-O,0,1,1.97278234734108,0,-1.78694057672766,0.425380219096671,-2.60952614184224,0.412967140276777,,,,,,,,,,,0.2,0.5
1,PNYRDVBFYVDJJI-UHFFFAOYSA-N,0,1,3.62114749657597,0,-1.91892073200748,0.219576198261776,-3.45455123960436,0.16558558876327,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,1793053-37-8,SMYD2 / KMT3C;SMYD2 gene inhibitor,SMYD2,CHEMBL3414623,91623361,MoA public,91623361,GE-06-ZA24,,0.2,0.5
1,GSCPDZHWVNUUFI-UHFFFAOYSA-N,0,1,2.67931370098151,0,-1.84020245059439,-0.0519879839703158,-3.29374418502456,0.0969778575232831,NC(=O)c1cccc(N)c1,3544-24-9,NAD+ ADP-Ribosyltransferase (poly(ADP-ribose)polymerase;PARP) Inhibitors;Free Radical Scavengers,PARP1,CHEMBL81977,1645,,,,,0.2,0.5
1,MNJVRJDLRVPLFE-UHFFFAOYSA-N,0,1,1.34228986317356,0,-1.62157113189314,-1.29964421783261,-3.56382480793707,-1.47444880577373,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,202409-33-4,Cyclooxygenase-2 Inhibitors;Non-Steroidal Antiinflammatory Drugs,PTGS2,CHEMBL416146,123619,MoA public,123619,TB-82-PP74,,0.2,0.5
1,OAVYVUXOTKQIRA-FUFSCUOVSA-N,0,1,2.3206411924836,0,-2.38944523892446,-1.6599592179019,-3.44586419541023,-1.37046045012977,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccc(-c3ccccc3)cc2)C1,,CXCR3 antagonist,CXCR3,,,MoA public,,HB-72-BR75,,0.2,0.5
1,WPYWMXNXEZFMAK-UHFFFAOYSA-N,0,1,2.55339899706377,0,-1.98777770460975,0.470202168669148,-2.55172476802897,0.573511004056461,O=C(O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(C(=O)O)cc1,329773-35-5,Soluble guanylate cyclase activator;Soluble Guanylyl Cyclase (sGC) Activators,GUCY1A2,CHEMBL1236936,9808022,MoA public,9808022,KA-12-JA69,,0.2,0.5
1,VGUSQKZDZHAAEE-UHFFFAOYSA-N,0,1,3.07638953734887,0,-2.35204303792171,-0.263757414311289,-3.10309877042463,0.18635117215144,Cc1ccc(C(=O)NC2CC2)cc1-n1ncc(C(=O)c2cccc(C#N)c2)c1N,836683-15-9,p38 MAPK Inhibitors,MAPK14,,11338127,,,,,0.2,0.5
1,RDLIBCPWPNCFBW-UHFFFAOYSA-N,0,1,1.92086045065582,0,-1.84728748839802,-0.633442539963808,-2.85696192544493,-1.04104376371846,N=C(N)NC(=N)Nc1ccc2ccccc2c1,1215-36-7,5-HT3 receptoe agonist,HTR3B,CHEMBL43078,14623,,,,,0.2,0.5
1,MYTRGTBDVGKKRO-UHFFFAOYSA-N,0,1,0.933269524847608,0,-0.540039126712072,0.0412729281774226,-1.92428541807553,-0.132889344402446,O=C(NCC(=O)N1CCCCC1)Nc1ccc2nnsc2c1,1426152-53-5,PRMT3;allosteric PRMT3 inhibitor,PRMT3,CHEMBL2325198,71583615,MoA public,71583615,OA-61-EC76,,0.2,0.5
1,UGYXPZQILZRKJJ-UHFFFAOYSA-N,0,1,3.19778649472017,0,-1.90731992917826,0.632446269341212,-3.36510225967817,0.244761577896636,Cc1nc[nH]c1CCN,36376-47-3,HRH4 agonist,HRH4,CHEMBL1411701,37463,MoA public,37463,PC-34-YH50,,0.2,0.5
1,SNJMEUDNDRSJAS-UHFFFAOYSA-N,0,1,1.15266028968841,0,-1.3462673672253,1.42220045335221,-2.81535823555004,1.3955330994761,,,,,,,,,,,0.2,0.5
1,OGHNVEJMJSYVRP-UHFFFAOYSA-N,0,1,2.24134865698161,0,-1.76210068068854,1.44129375751389,-2.82591346370818,1.41404208091058,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,107741-96-8,beta1-Adrenoceptor Antagonists,ADRB1,CHEMBL1201167,2585,MoA public,2585,ZB-88-LT88,,0.2,0.5
1,BQMSKLCEWBSPPY-IKVTXIKFSA-N,0,1,1.13558347374222,0,-1.33356601830187,1.175337924408,-1.90904436652944,1.02200858907096,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,64907-22-8,GPR183 activator;GPR183 Agonist;GPR183 agonist,GPR183,,11954197,MoA public,11954197,ZA-49-AT55,,0.2,0.5
1,UPCODGKQZAKIAC-UHFFFAOYSA-N,0,1,1.59931541194917,0,-1.06318666362558,-1.92015742044856,-2.35617079915498,-2.0282783238607,Nc1ccc(-c2cc3c(N4CCCc5ccccc54)ncnc3[nH]2)cc1,,"EGFR (HER1;erbB1) Inhibitors;Abl Kinase Inhibitors;Protein Kinase C (PKC) Inhibitors;""EGFR (HER1;erbB1) Inhibitors;Abl Kinase Inhibitors;Protein Kinase C (PKC) Inhibitors""",ABL1,,9862831,,,,,0.2,0.5
1,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,0,1,1.32997234443419,0,-1.19843414313165,-0.708540071562052,-2.87846301560208,-0.804507278956209,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,11103-57-4,1 Epidermal  transglutaminase inhibitor,TGM1,CHEMBL3137697,445354,,,,,0.2,0.5
1,QNLSCNDZNSALTM-OYRHEFFESA-N,0,1,3.71912254874197,0,-1.8190868870713,-0.424427567640227,-3.79058331832264,-0.470599099614405,COc1cc2c(cc1N1C[C@H](C)N[C@H](C)C1)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2,332397-72-5,5-HT1B Antagonists,HTR1B,CHEMBL196666,11591924,MoA public,11591924,FB-95-JD99,,0.2,0.5
1,BBLGCDSLCDDALX-LKGBESRRSA-N,0,0,9.34063599636043,0,-5.10554991639475,-11.0016646171364,-5.51521784419957,-10.7377538788956,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C,19855-42-6,NADH oxidase inhibitors;Electron transport chain inhibitor,NDUFAB1,CHEMBL272733,6437838,,,,,0.2,0.5
1,DWIYBCKFYUQVLU-UHFFFAOYSA-N,0,1,0.416875130693618,0,-0.958720564527665,-0.875388654959187,-1.18092290287149,-0.702721724885814,N#Cc1ccc(-c2ccc(OCCCCCCC(=O)NO)cc2)cc1,191228-04-3,TNF-alpha Production Inhibitors,HDAC9,CHEMBL115812,9949740,MoA public,9949740,ND-66-KW81,,0.2,0.5
1,HFVLFLKYVBPGSN-HNAYVOBHSA-N,0,1,-0.987686563134266,0,0.803955771959731,-0.776068624459001,1.70737695304057,-0.773769484867123,O=C(N[C@H]1CCC[C@@](O)(C#Cc2cccc(Cl)c2)C1)c1ccc(Cl)o1,,mgluR5 Antagonists,GRM5,,66869438,MoA public,66869438,DA-10-ZX00,,0.2,0.5
1,GFCFHPBOVAMCFA-VMDCBLMVSA-O,0,1,0.750530746515911,0,-0.77868877647128,-0.951281731789581,-0.913318840039763,-1.00471660267557,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(N)=O,,CBX6 inhibitor,CBX6,,,,,,,0.2,0.5
1,NUTDKFGHUBYHFK-UHFFFAOYSA-N,0,1,-0.277495017768911,0,0.66688345224356,-2.00290273695557,0.647269784548806,-1.87297934411774,CC(=O)Nc1nc(C)c(-c2csc(Nc3cccnc3)n2)s1,860619-25-6,Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors,PIK3CG,CHEMBL3646787,11186583,,,,,0.2,0.5
1,ISJSHQTWOHGCMM-NDEPHWFRSA-N,0,1,-0.0249175629417847,0,0.325964224766401,-0.307558654296078,0.001670116827336,-0.509322279507994,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,255374-84-6,Urokinase (u-PA) Inhibitors,PLAU,CHEMBL107955,9895193,MoA public,9895193,PA-53-BA36,,0.2,0.5
